"mlg_id","chd_id","rcs_id"
"30411","2896","45"
"30412","2896","1017"
"30413","2896","3"
"30414","2896","37"
"30415","2896","2"
"30416","2896","1018"
"30417","2896","35"
"30418","2897","113"
"30419","2897","88"
"30420","2897","68"
"30421","2897","43"
"30422","2897","115"
"30423","2897","7"
"30424","2897","101"
"30425","2897","69"
"30426","2897","11"
"30427","2897","42"
"30428","2897","109"
"30429","2897","1014"
"30430","2897","15"
"30431","2897","47"
"30432","2897","1011"
"30433","2897","1019"
"30434","2897","1015"
"30435","2897","21"
"30436","2897","33"
"30437","2897","1008"
"30438","2897","1016"
"30439","2897","46"
"30440","2897","27"
"30441","2897","45"
"30442","2897","1017"
"30443","2897","3"
"30444","2897","37"
"30445","2897","2"
"30446","2897","1018"
"30447","2897","35"
"30448","2898","113"
"30449","2898","88"
"30450","2898","68"
"30451","2898","43"
"30452","2898","115"
"30453","2898","7"
"30454","2898","101"
"30455","2898","69"
"30456","2898","11"
"30457","2898","42"
"30458","2898","109"
"30459","2898","1014"
"30460","2898","15"
"30461","2898","47"
"30462","2898","1011"
"30463","2898","1019"
"30464","2898","1015"
"30465","2898","21"
"30466","2898","33"
"30467","2898","1008"
"30468","2898","1016"
"30469","2898","46"
"30470","2898","27"
"30471","2898","45"
"30472","2898","1017"
"30473","2898","3"
"30474","2898","37"
"30475","2898","2"
"30476","2898","1018"
"30477","2898","35"
"30478","2021","45"
"30479","2899","43"
"30480","2899","7"
"30481","2899","11"
"30482","2899","42"
"30483","2899","21"
"30484","2899","46"
"30485","2899","3"
"30486","2797","45"
"30488","2796","45"
"30489","2427","113"
"30490","2427","88"
"30491","2427","68"
"30492","2427","43"
"30493","2427","115"
"30494","2427","7"
"30495","2427","101"
"30496","2427","69"
"30497","2427","11"
"30498","2427","42"
"30499","2427","109"
"30500","2427","1014"
"30501","2427","15"
"30502","2427","47"
"30503","2427","1011"
"30504","2427","1019"
"30505","2427","1015"
"30506","2427","21"
"30507","2427","33"
"30508","2427","1008"
"30509","2427","1016"
"30510","2427","46"
"30511","2427","27"
"30512","2427","45"
"30513","2427","1017"
"30514","2427","3"
"30515","2427","37"
"30516","2427","2"
"30517","2427","1018"
"30518","2427","35"
"30519","2910","113"
"30520","2910","88"
"30521","2910","68"
"30522","2910","43"
"30523","2910","115"
"30524","2910","7"
"30525","2910","101"
"30526","2910","69"
"30527","2910","11"
"30528","2910","42"
"30529","2910","109"
"30530","2910","1014"
"30531","2910","15"
"30532","2910","76"
"30533","2910","47"
"30534","2910","1011"
"30535","2910","1019"
"30536","2910","19"
"30537","2910","1015"
"30538","2910","21"
"30539","2910","33"
"30540","2910","1008"
"30541","2910","1016"
"30542","2910","46"
"30543","2910","27"
"30544","2910","45"
"30545","2910","38"
"30546","2910","1005"
"30547","2910","1017"
"30548","2910","3"
"30549","2910","37"
"30550","2910","1013"
"30551","2910","2"
"30552","2910","1018"
"30553","2910","35"
"30554","2864","113"
"30555","2864","88"
"30556","2864","68"
"30557","2864","43"
"30558","2864","115"
"30559","2864","7"
"30560","2864","101"
"30561","2864","69"
"30562","2864","11"
"30563","2864","42"
"30564","2864","109"
"30565","2864","1014"
"30566","2864","15"
"30567","2864","47"
"30568","2864","1011"
"30569","2864","1019"
"30570","2864","1015"
"30571","2864","21"
"30572","2864","33"
"30573","2864","1008"
"30574","2864","1016"
"30575","2864","46"
"30576","2864","27"
"30577","2864","45"
"30578","2864","1017"
"30579","2864","3"
"30580","2864","37"
"30581","2864","2"
"30582","2864","1018"
"30583","2864","35"
"30584","2905","113"
"30585","2905","88"
"30586","2905","68"
"30587","2905","43"
"30588","2905","115"
"30589","2905","7"
"30590","2905","101"
"30591","2905","69"
"30592","2905","11"
"30593","2905","42"
"30594","2905","109"
"30595","2905","1014"
"30596","2905","15"
"30597","2905","47"
"30598","2905","1011"
"30599","2905","1019"
"30600","2905","1015"
"30601","2905","21"
"30602","2905","33"
"30603","2905","1008"
"30604","2905","1016"
"30605","2905","46"
"30606","2905","27"
"30607","2905","45"
"30608","2905","1017"
"30609","2905","3"
"30610","2905","37"
"30611","2905","2"
"30612","2905","1018"
"30613","2905","35"
"30614","1788","42"
"30615","1788","1014"
"30616","1788","1011"
"30617","1788","1019"
"30618","1788","1015"
"30619","1788","1008"
"30620","1788","1016"
"30621","1788","1017"
"30622","1788","1018"
"30623","1544","113"
"30624","1544","88"
"30625","1544","68"
"30626","1544","115"
"30627","1544","7"
"30628","1544","101"
"30629","1544","69"
"30630","1544","109"
"30631","1544","1014"
"30632","1544","15"
"30633","1544","47"
"30634","1544","1011"
"30635","1544","1019"
"30636","1544","1015"
"30637","1544","33"
"30638","1544","1008"
"30639","1544","1016"
"30640","1544","27"
"30641","1544","45"
"30642","1544","1017"
"30643","1544","37"
"30644","1544","2"
"30645","1544","1018"
"30646","1544","35"
"30647","1005","115"
"30648","1005","1011"
"30649","1005","1019"
"30650","1005","45"
"30651","1327","113"
"30652","1327","88"
"30653","1327","115"
"30654","1327","11"
"30655","1327","42"
"30656","1327","1014"
"30657","1327","1011"
"30658","1327","1019"
"30659","1327","1015"
"30660","1327","1008"
"30661","1327","1016"
"30662","1327","45"
"30663","1327","1005"
"30664","1327","1017"
"30665","1327","1018"
"30666","1637","1011"
"30667","1637","1019"
"30668","1637","45"
"30669","2035","1011"
"30670","2035","1019"
"30671","2035","45"
"30672","2035","1013"
"30673","2511","43"
"30674","2511","7"
"30675","2511","11"
"30676","2511","42"
"30677","2511","21"
"30678","2511","46"
"30679","2511","3"
"30680","2519","115"
"30681","2519","42"
"30682","2519","1011"
"30683","2519","1019"
"30684","2551","115"
"30685","2551","1011"
"30686","2551","1019"
"30687","2551","45"
"30688","2580","43"
"30689","2580","7"
"30690","2580","11"
"30691","2580","42"
"30692","2580","21"
"30693","2580","46"
"30694","2580","3"
"30695","2581","43"
"30696","2581","7"
"30697","2581","11"
"30698","2581","42"
"30699","2581","21"
"30700","2581","46"
"30701","2581","3"
"30702","2582","43"
"30703","2582","7"
"30704","2582","11"
"30705","2582","42"
"30706","2582","21"
"30707","2582","46"
"30708","2582","3"
"30709","2742","43"
"30710","2742","7"
"30711","2742","11"
"30712","2742","42"
"30713","2742","21"
"30714","2742","46"
"30715","2742","3"
"30716","2863","43"
"30717","2863","7"
"30718","2863","11"
"30719","2863","42"
"30720","2863","21"
"30721","2863","46"
"30722","2863","3"
"30723","2919","113"
"30724","2919","88"
"30725","2919","68"
"30726","2919","43"
"30727","2919","115"
"30728","2919","7"
"30729","2919","101"
"30730","2919","69"
"30731","2919","11"
"30732","2919","42"
"30733","2919","109"
"30734","2919","1014"
"30735","2919","15"
"30736","2919","76"
"30737","2919","47"
"30738","2919","1011"
"30739","2919","1019"
"30740","2919","19"
"30741","2919","1015"
"30742","2919","21"
"30743","2919","33"
"30744","2919","1008"
"30745","2919","1016"
"30746","2919","46"
"30747","2919","27"
"30748","2919","45"
"30749","2919","38"
"30750","2919","1005"
"30751","2919","1017"
"30752","2919","3"
"30753","2919","37"
"30754","2919","1013"
"30755","2919","2"
"30756","2919","1018"
"30757","2919","35"
"30758","2920","113"
"30759","2920","88"
"30760","2920","68"
"30761","2920","43"
"30762","2920","115"
"30763","2920","7"
"30764","2920","101"
"30765","2920","69"
"30766","2920","11"
"30767","2920","42"
"30768","2920","109"
"30769","2920","1014"
"30770","2920","15"
"30771","2920","76"
"30772","2920","47"
"30773","2920","1011"
"30774","2920","1019"
"30775","2920","19"
"30776","2920","1015"
"30777","2920","21"
"30778","2920","33"
"30779","2920","1008"
"30780","2920","1016"
"30781","2920","46"
"30782","2920","27"
"30783","2920","45"
"30784","2920","38"
"30785","2920","1005"
"30786","2920","1017"
"30787","2920","3"
"30788","2920","37"
"30789","2920","1013"
"30790","2920","2"
"30791","2920","1018"
"30792","2920","35"
"30793","2891","43"
"30794","2891","7"
"30795","2891","11"
"30796","2891","42"
"30797","2891","21"
"30798","2891","46"
"30799","2891","3"
"30835","2901","113"
"30836","2901","88"
"30837","2901","68"
"30838","2901","43"
"30839","2901","115"
"30840","2901","7"
"30841","2901","101"
"30842","2901","69"
"30843","2901","11"
"30844","2901","42"
"30845","2901","109"
"30846","2901","1014"
"30847","2901","15"
"30848","2901","76"
"30849","2901","47"
"30850","2901","1011"
"30851","2901","1019"
"30852","2901","19"
"30853","2901","1015"
"30854","2901","21"
"30855","2901","33"
"30856","2901","1008"
"30857","2901","1016"
"30858","2901","46"
"30859","2901","27"
"30860","2901","45"
"30861","2901","38"
"30862","2901","1005"
"30863","2901","1017"
"30864","2901","3"
"30865","2901","37"
"30868","2901","1018"
"30869","2901","35"
"30870","1261","1014"
"30871","1261","1011"
"30872","1261","1019"
"30873","1261","1015"
"30874","1261","1016"
"30875","1261","45"
"30876","1261","1017"
"30877","1261","1013"
"30878","1261","1018"
"30879","2913","43"
"30880","2913","7"
"30881","2913","11"
"30882","2913","42"
"30883","2913","21"
"30884","2913","46"
"30885","2913","3"
"30886","2914","43"
"30887","2914","7"
"30888","2914","11"
"30889","2914","42"
"30890","2914","21"
"30891","2914","46"
"30892","2914","3"
"30893","2915","43"
"30894","2915","7"
"30895","2915","11"
"30896","2915","42"
"30897","2915","21"
"30898","2915","46"
"30899","2915","3"
"30900","2771","43"
"30901","2771","7"
"30902","2771","11"
"30903","2771","42"
"30904","2771","21"
"30905","2771","46"
"30906","2771","3"
"30907","2917","43"
"30908","2917","7"
"30909","2917","11"
"30910","2917","42"
"30911","2917","21"
"30912","2917","46"
"30913","2917","3"
"30914","2918","43"
"30915","2918","7"
"30916","2918","11"
"30917","2918","42"
"30918","2918","21"
"30919","2918","46"
"30920","2918","3"
"30921","2927","113"
"30922","2927","88"
"30923","2927","68"
"30924","2927","43"
"30925","2927","115"
"30926","2927","7"
"30927","2927","101"
"30928","2927","69"
"30929","2927","11"
"30930","2927","42"
"30931","2927","109"
"30932","2927","1014"
"30933","2927","15"
"30934","2927","76"
"30935","2927","47"
"30936","2927","1011"
"30937","2927","1019"
"30938","2927","19"
"30939","2927","1015"
"30940","2927","21"
"30941","2927","33"
"30942","2927","1008"
"30943","2927","1016"
"30944","2927","46"
"30945","2927","27"
"30946","2927","45"
"30947","2927","38"
"30948","2927","1005"
"30949","2927","1017"
"30950","2927","3"
"30951","2927","37"
"30952","2927","1013"
"30953","2927","2"
"30954","2927","1018"
"30955","2927","35"
"30959","2921","43"
"30960","2921","7"
"30961","2921","11"
"30962","2921","42"
"30963","2921","21"
"30964","2921","46"
"30965","2921","3"
"30966","1492","88"
"30967","1492","115"
"30968","1492","11"
"30969","1492","42"
"30970","1492","1014"
"30971","1492","1011"
"30972","1492","1019"
"30973","1492","1015"
"30974","1492","1008"
"30975","1492","1016"
"30976","1492","1017"
"30977","1492","1018"
"30978","2853","43"
"30979","2853","7"
"30980","2853","11"
"30981","2853","42"
"30982","2853","21"
"30983","2853","3"
"30984","2648","113"
"30985","2648","88"
"30986","2648","68"
"30987","2648","115"
"30988","2648","101"
"30989","2648","69"
"30990","2648","109"
"30991","2648","1014"
"30992","2648","15"
"30993","2648","76"
"30994","2648","47"
"30995","2648","1011"
"30996","2648","1019"
"30997","2648","19"
"30998","2648","1015"
"30999","2648","33"
"31000","2648","1008"
"31001","2648","1016"
"31002","2648","27"
"31003","2648","45"
"31004","2648","38"
"31005","2648","1005"
"31006","2648","1017"
"31007","2648","37"
"31008","2648","1013"
"31009","2648","2"
"31010","2648","1018"
"31011","2648","35"
"31012","2363","113"
"31013","2363","88"
"31014","2363","68"
"31015","2363","115"
"31016","2363","101"
"31017","2363","69"
"31018","2363","109"
"31019","2363","1014"
"31020","2363","15"
"31021","2363","47"
"31024","2363","1015"
"31025","2363","33"
"31026","2363","1008"
"31027","2363","1016"
"31028","2363","27"
"31029","2363","45"
"31031","2363","1017"
"31032","2363","37"
"31034","2363","1018"
"31035","2363","35"
"31036","2735","113"
"31037","2735","88"
"31038","2735","68"
"31039","2735","115"
"31040","2735","101"
"31041","2735","69"
"31042","2735","109"
"31043","2735","1014"
"31044","2735","15"
"31045","2735","47"
"31046","2735","1011"
"31047","2735","1019"
"31048","2735","1015"
"31049","2735","33"
"31050","2735","1008"
"31051","2735","1016"
"31052","2735","27"
"31053","2735","45"
"31054","2735","1017"
"31055","2735","37"
"31056","2735","2"
"31057","2735","1018"
"31058","2735","35"
"31059","2159","45"
"31060","2790","43"
"31061","2790","7"
"31062","2790","11"
"31063","2790","42"
"31064","2790","21"
"31065","2790","46"
"31066","2790","3"
"31067","2909","113"
"31068","2909","88"
"31069","2909","68"
"31070","2909","43"
"31071","2909","115"
"31072","2909","7"
"31073","2909","101"
"31074","2909","69"
"31075","2909","11"
"31076","2909","42"
"31077","2909","109"
"31078","2909","1014"
"31079","2909","15"
"31080","2909","47"
"31081","2909","1011"
"31082","2909","1019"
"31083","2909","1015"
"31084","2909","21"
"31085","2909","33"
"31086","2909","1008"
"31087","2909","1016"
"31088","2909","46"
"31089","2909","27"
"31090","2909","45"
"31091","2909","1017"
"31092","2909","3"
"31093","2909","37"
"31094","2909","2"
"31095","2909","1018"
"31096","2909","35"
"31097","2922","113"
"31098","2922","88"
"31099","2922","68"
"31100","2922","43"
"31101","2922","115"
"31102","2922","7"
"31103","2922","101"
"31104","2922","69"
"31105","2922","11"
"31106","2922","42"
"31107","2922","109"
"31108","2922","1014"
"31109","2922","15"
"31110","2922","47"
"31111","2922","1011"
"31112","2922","1019"
"31113","2922","1015"
"31114","2922","21"
"31115","2922","33"
"31116","2922","1008"
"31117","2922","1016"
"31118","2922","46"
"31119","2922","27"
"31120","2922","45"
"31121","2922","1017"
"31122","2922","3"
"31123","2922","37"
"31124","2922","2"
"31125","2922","1018"
"31126","2922","35"
"31127","2908","113"
"31128","2908","88"
"31129","2908","68"
"31130","2908","43"
"31131","2908","115"
"31132","2908","7"
"31133","2908","101"
"31134","2908","69"
"31135","2908","11"
"31136","2908","42"
"31137","2908","109"
"31138","2908","1014"
"31139","2908","15"
"31140","2908","76"
"31141","2908","47"
"31142","2908","1011"
"31143","2908","1019"
"31144","2908","19"
"31145","2908","1015"
"31146","2908","21"
"31147","2908","33"
"31148","2908","1008"
"31149","2908","1016"
"31150","2908","46"
"31151","2908","27"
"31152","2908","45"
"31153","2908","38"
"31154","2908","1005"
"31155","2908","1017"
"31156","2908","3"
"31157","2908","37"
"31158","2908","1013"
"31159","2908","2"
"31160","2908","1018"
"31161","2908","35"
"31162","2904","113"
"31163","2904","88"
"31164","2904","68"
"31165","2904","43"
"31166","2904","115"
"31167","2904","7"
"31168","2904","101"
"31169","2904","69"
"31170","2904","11"
"31171","2904","42"
"31172","2904","109"
"31173","2904","1014"
"31174","2904","15"
"31175","2904","76"
"31176","2904","47"
"31177","2904","1011"
"31178","2904","1019"
"31179","2904","19"
"31180","2904","1015"
"31181","2904","21"
"31182","2904","33"
"31183","2904","1008"
"31184","2904","1016"
"31185","2904","46"
"31186","2904","27"
"31187","2904","45"
"31188","2904","38"
"31189","2904","1005"
"31190","2904","1017"
"31191","2904","3"
"31192","2904","37"
"31193","2904","1013"
"31194","2904","2"
"31195","2904","1018"
"31196","2904","35"
"31197","2949","113"
"31198","2949","88"
"31199","2949","68"
"31200","2949","43"
"31201","2949","115"
"31202","2949","7"
"31203","2949","101"
"31204","2949","69"
"31205","2949","11"
"31206","2949","42"
"31207","2949","109"
"31208","2949","1014"
"31209","2949","15"
"31210","2949","47"
"31211","2949","1011"
"31212","2949","1019"
"31213","2949","1015"
"31214","2949","21"
"31215","2949","33"
"31216","2949","1008"
"31217","2949","1016"
"31218","2949","46"
"31219","2949","27"
"31220","2949","45"
"31221","2949","1017"
"31222","2949","3"
"31223","2949","37"
"31224","2949","2"
"31225","2949","1018"
"31226","2949","35"
"31227","2181","1011"
"31228","2181","1019"
"31229","2181","45"
"31230","2181","2"
"31231","2907","113"
"31232","2907","88"
"31233","2907","68"
"31234","2907","43"
"31235","2907","115"
"31236","2907","7"
"31237","2907","101"
"31238","2907","69"
"31239","2907","11"
"31240","2907","42"
"31241","2907","109"
"31242","2907","1014"
"31243","2907","15"
"31244","2907","47"
"31245","2907","1011"
"31246","2907","1019"
"31247","2907","1015"
"31248","2907","21"
"31249","2907","33"
"31250","2907","1008"
"31251","2907","1016"
"31252","2907","46"
"31253","2907","27"
"31254","2907","45"
"31255","2907","1017"
"31256","2907","3"
"31257","2907","37"
"31258","2907","2"
"31259","2907","1018"
"31260","2907","35"
"31261","1658","88"
"31262","1658","11"
"31263","1658","1014"
"31264","1658","1011"
"31265","1658","1019"
"31266","1658","1015"
"31267","1658","1008"
"31268","1658","1016"
"31269","1658","45"
"31270","1658","1017"
"31271","1658","1018"
"31272","1658","42"
"31273","1658","76"
"31274","1658","19"
"31275","1658","38"
"31276","1658","1005"
"31277","1658","1013"
"31278","1030","1011"
"31279","1030","1019"
"31280","1756","113"
"31281","1756","88"
"31282","1756","68"
"31283","1756","43"
"31284","1756","115"
"31285","1756","7"
"31286","1756","101"
"31287","1756","69"
"31288","1756","11"
"31289","1756","42"
"31290","1756","109"
"31291","1756","1014"
"31292","1756","15"
"31293","1756","47"
"31294","1756","1011"
"31295","1756","1019"
"31296","1756","1015"
"31297","1756","21"
"31298","1756","33"
"31299","1756","1008"
"31300","1756","1016"
"31301","1756","46"
"31302","1756","27"
"31303","1756","45"
"31304","1756","1017"
"31305","1756","3"
"31306","1756","37"
"31307","1756","2"
"31308","1756","1018"
"31309","1756","35"
"31310","1980","11"
"31311","1980","1014"
"31312","1980","1011"
"31313","1980","1019"
"31314","1980","1015"
"31315","1980","1008"
"31316","1980","1016"
"31317","1980","1017"
"31318","1980","1018"
"31319","2566","43"
"31320","2566","7"
"31321","2566","11"
"31322","2566","42"
"31323","2566","21"
"31324","2566","46"
"31325","2566","3"
"31326","2675","43"
"31327","2675","7"
"31328","2675","11"
"31329","2675","42"
"31330","2675","21"
"31331","2675","46"
"31332","2675","3"
"31333","2906","113"
"31334","2906","88"
"31335","2906","68"
"31336","2906","43"
"31337","2906","115"
"31338","2906","7"
"31339","2906","101"
"31340","2906","69"
"31341","2906","11"
"31342","2906","42"
"31343","2906","109"
"31344","2906","1014"
"31345","2906","15"
"31346","2906","47"
"31347","2906","1011"
"31348","2906","1019"
"31349","2906","1015"
"31350","2906","21"
"31351","2906","33"
"31352","2906","1008"
"31353","2906","1016"
"31354","2906","46"
"31355","2906","27"
"31356","2906","45"
"31357","2906","1017"
"31358","2906","3"
"31359","2906","37"
"31360","2906","2"
"31361","2906","1018"
"31362","2906","35"
"31363","2928","43"
"31364","2928","7"
"31365","2928","11"
"31366","2928","42"
"31367","2928","46"
"31368","2928","3"
"31369","2930","113"
"31370","2930","88"
"31371","2930","68"
"31372","2930","43"
"31373","2930","115"
"31374","2930","7"
"31375","2930","101"
"31376","2930","69"
"31377","2930","11"
"31378","2930","42"
"31379","2930","109"
"31380","2930","1014"
"31381","2930","15"
"31382","2930","47"
"31383","2930","1011"
"31384","2930","1019"
"31385","2930","1015"
"31386","2930","21"
"31387","2930","33"
"31388","2930","1008"
"31389","2930","1016"
"31390","2930","46"
"31391","2930","27"
"31392","2930","45"
"31393","2930","1017"
"31394","2930","3"
"31395","2930","37"
"31396","2930","1018"
"31397","2930","35"
"31398","2936","113"
"31399","2936","88"
"31400","2936","68"
"31401","2936","43"
"31402","2936","115"
"31403","2936","7"
"31404","2936","101"
"31405","2936","69"
"31406","2936","11"
"31407","2936","42"
"31408","2936","109"
"31409","2936","1014"
"31410","2936","15"
"31411","2936","76"
"31412","2936","47"
"31413","2936","1011"
"31414","2936","1019"
"31415","2936","19"
"31416","2936","1015"
"31417","2936","21"
"31418","2936","33"
"31419","2936","1008"
"31420","2936","1016"
"31421","2936","46"
"31422","2936","27"
"31423","2936","45"
"31424","2936","38"
"31425","2936","1005"
"31426","2936","1017"
"31427","2936","3"
"31428","2936","37"
"31429","2936","1013"
"31430","2936","1018"
"31431","2936","35"
"31432","2942","43"
"31433","2942","7"
"31434","2942","11"
"31435","2942","42"
"31436","2942","21"
"31437","2942","46"
"31438","2942","3"
"31439","2801","45"
"31440","2012","1011"
"31441","2012","1019"
"31442","2012","45"
"31443","2282","115"
"31444","2282","1011"
"31445","2282","1019"
"31446","2282","45"
"31447","2283","115"
"31448","2283","1011"
"31449","2283","1019"
"31450","2283","45"
"31451","2284","115"
"31452","2284","1011"
"31453","2284","1019"
"31454","2284","45"
"31455","2285","115"
"31456","2285","1011"
"31457","2285","1019"
"31458","2285","45"
"31459","2925","43"
"31460","2925","7"
"31461","2925","11"
"31462","2925","42"
"31463","2925","21"
"31464","2925","46"
"31465","2925","3"
"31466","2926","43"
"31467","2926","7"
"31468","2926","11"
"31469","2926","42"
"31470","2926","21"
"31471","2926","46"
"31472","2926","3"
"31473","2944","113"
"31474","2944","88"
"31475","2944","68"
"31476","2944","43"
"31477","2944","115"
"31478","2944","7"
"31479","2944","101"
"31480","2944","69"
"31481","2944","11"
"31482","2944","42"
"31483","2944","109"
"31484","2944","1014"
"31485","2944","15"
"31486","2944","47"
"31487","2944","1011"
"31488","2944","1019"
"31489","2944","1015"
"31490","2944","21"
"31491","2944","33"
"31492","2944","1008"
"31493","2944","1016"
"31494","2944","46"
"31495","2944","27"
"31496","2944","45"
"31497","2944","1017"
"31498","2944","3"
"31499","2944","37"
"31500","2944","2"
"31501","2944","1018"
"31502","2944","35"
"31503","2948","113"
"31504","2948","88"
"31505","2948","68"
"31506","2948","43"
"31507","2948","115"
"31508","2948","7"
"31509","2948","101"
"31510","2948","69"
"31511","2948","11"
"31512","2948","42"
"31513","2948","109"
"31514","2948","1014"
"31515","2948","15"
"31516","2948","47"
"31517","2948","1011"
"31518","2948","1019"
"31519","2948","1015"
"31520","2948","21"
"31521","2948","33"
"31522","2948","1008"
"31523","2948","1016"
"31524","2948","46"
"31525","2948","27"
"31526","2948","45"
"31527","2948","1017"
"31528","2948","3"
"31529","2948","37"
"31530","2948","2"
"31531","2948","1018"
"31532","2948","35"
"31533","2935","113"
"31534","2935","88"
"31535","2935","68"
"31536","2935","43"
"31537","2935","115"
"31538","2935","7"
"31539","2935","101"
"31540","2935","69"
"31541","2935","11"
"31542","2935","42"
"31543","2935","109"
"31544","2935","1014"
"31545","2935","15"
"31546","2935","47"
"31547","2935","1011"
"31548","2935","1019"
"31549","2935","1015"
"31550","2935","21"
"31551","2935","33"
"31552","2935","1008"
"31553","2935","1016"
"31554","2935","46"
"31555","2935","27"
"31556","2935","45"
"31557","2935","1017"
"31558","2935","3"
"31559","2935","37"
"31560","2935","2"
"31561","2935","1018"
"31562","2935","35"
"31563","2426","113"
"31564","2426","88"
"31565","2426","68"
"31566","2426","115"
"31567","2426","101"
"31568","2426","69"
"31569","2426","109"
"31570","2426","1014"
"31571","2426","15"
"31572","2426","76"
"31573","2426","47"
"31574","2426","1011"
"31575","2426","1019"
"31576","2426","19"
"31577","2426","1015"
"31578","2426","33"
"31579","2426","1008"
"31580","2426","1016"
"31581","2426","27"
"31582","2426","45"
"31583","2426","38"
"31584","2426","1005"
"31585","2426","1017"
"31586","2426","37"
"31587","2426","1013"
"31588","2426","2"
"31589","2426","1018"
"31590","2426","35"
"31591","2555","113"
"31592","2555","88"
"31593","2555","68"
"31594","2555","115"
"31595","2555","101"
"31596","2555","69"
"31597","2555","109"
"31598","2555","1014"
"31599","2555","15"
"31600","2555","76"
"31601","2555","47"
"31602","2555","1011"
"31603","2555","1019"
"31604","2555","19"
"31605","2555","1015"
"31606","2555","33"
"31607","2555","1008"
"31608","2555","1016"
"31609","2555","27"
"31610","2555","45"
"31611","2555","38"
"31612","2555","1005"
"31613","2555","1017"
"31614","2555","37"
"31615","2555","1013"
"31616","2555","2"
"31617","2555","1018"
"31618","2555","35"
"31619","2955","113"
"31620","2955","88"
"31621","2955","68"
"31622","2955","43"
"31623","2955","115"
"31624","2955","7"
"31625","2955","101"
"31626","2955","69"
"31627","2955","11"
"31628","2955","42"
"31629","2955","109"
"31630","2955","1014"
"31631","2955","15"
"31632","2955","47"
"31633","2955","1011"
"31634","2955","1019"
"31635","2955","1015"
"31636","2955","21"
"31637","2955","33"
"31638","2955","1008"
"31639","2955","1016"
"31640","2955","46"
"31641","2955","27"
"31642","2955","45"
"31643","2955","1017"
"31644","2955","3"
"31645","2955","37"
"31646","2955","2"
"31647","2955","1018"
"31648","2955","35"
"31649","2957","113"
"31650","2957","88"
"31651","2957","68"
"31652","2957","43"
"31653","2957","115"
"31654","2957","7"
"31655","2957","101"
"31656","2957","69"
"31657","2957","11"
"31658","2957","42"
"31659","2957","109"
"31660","2957","1014"
"31661","2957","15"
"31662","2957","47"
"31663","2957","1011"
"31664","2957","1019"
"31665","2957","1015"
"31666","2957","21"
"31667","2957","33"
"31668","2957","1008"
"31669","2957","1016"
"31670","2957","46"
"31671","2957","27"
"31672","2957","45"
"31673","2957","1017"
"31674","2957","3"
"31675","2957","37"
"31676","2957","2"
"31677","2957","1018"
"31678","2957","35"
"31679","2951","113"
"31680","2951","88"
"31681","2951","68"
"31682","2951","43"
"31683","2951","115"
"31684","2951","7"
"31685","2951","101"
"31686","2951","69"
"31687","2951","11"
"31688","2951","42"
"31689","2951","109"
"31690","2951","1014"
"31691","2951","15"
"31692","2951","47"
"31693","2951","1011"
"31694","2951","1019"
"31695","2951","1015"
"31696","2951","21"
"31697","2951","33"
"31698","2951","1008"
"31699","2951","1016"
"31700","2951","46"
"31701","2951","27"
"31702","2951","45"
"31703","2951","1017"
"31704","2951","3"
"31705","2951","37"
"31706","2951","2"
"31707","2951","1018"
"31708","2951","35"
"31709","2956","113"
"31710","2956","88"
"31711","2956","68"
"31712","2956","43"
"31713","2956","115"
"31714","2956","7"
"31715","2956","101"
"31716","2956","69"
"31717","2956","11"
"31718","2956","42"
"31719","2956","109"
"31720","2956","1014"
"31721","2956","15"
"31722","2956","47"
"31723","2956","1011"
"31724","2956","1019"
"31725","2956","1015"
"31726","2956","21"
"31727","2956","33"
"31728","2956","1008"
"31729","2956","1016"
"31730","2956","46"
"31731","2956","27"
"31732","2956","45"
"31733","2956","1017"
"31734","2956","3"
"31735","2956","37"
"31737","2956","1018"
"31738","2956","35"
"31739","846","113"
"31740","846","88"
"31741","846","68"
"31742","846","43"
"31743","846","115"
"31744","846","101"
"31745","846","69"
"31746","846","11"
"31747","846","42"
"31748","846","109"
"31749","846","1014"
"31750","846","15"
"31751","846","1011"
"31752","846","1019"
"31753","846","1015"
"31754","846","33"
"31755","846","1008"
"31756","846","1016"
"31757","846","27"
"31758","846","45"
"31759","846","1017"
"31760","846","2"
"31761","846","1018"
"31762","846","35"
"31763","2170","1014"
"31764","2170","1011"
"31765","2170","1019"
"31766","2170","1015"
"31767","2170","1016"
"31768","2170","45"
"31769","2170","1017"
"31770","2170","1013"
"31771","2170","1018"
"31772","2397","42"
"31773","2397","1011"
"31774","2397","1019"
"31775","2916","43"
"31776","2916","7"
"31777","2916","11"
"31778","2916","42"
"31779","2916","21"
"31780","2916","46"
"31781","2916","3"
"31782","2952","43"
"31783","2952","7"
"31784","2952","11"
"31785","2952","42"
"31786","2952","21"
"31787","2952","46"
"31788","2952","3"
"31789","2953","43"
"31790","2953","7"
"31791","2953","11"
"31792","2953","42"
"31793","2953","21"
"31794","2953","46"
"31795","2953","3"
"31796","2954","43"
"31797","2954","7"
"31798","2954","11"
"31799","2954","42"
"31800","2954","21"
"31801","2954","46"
"31802","2954","3"
"31803","2658","113"
"31804","2658","88"
"31805","2658","68"
"31806","2658","115"
"31807","2658","101"
"31808","2658","69"
"31809","2658","109"
"31810","2658","1014"
"31811","2658","15"
"31812","2658","47"
"31813","2658","1011"
"31814","2658","1019"
"31815","2658","1015"
"31816","2658","33"
"31817","2658","1008"
"31818","2658","1016"
