"clc_id","cll_id","chd_id"
"65204","63629","2951"
"65205","63630","3024"
"65206","63631","3031"
"65207","63632","3077"
"65208","63633","3097"
"65209","63633","3098"
"65210","63634","3099"
"65211","63635","3101"
"65212","63635","3102"
"65213","63635","3103"
"65214","63636","3099"
"65215","63637","1824"
"65216","63638","3077"
"65217","63639","3099"
"65218","63640","2914"
"65219","63640","2915"
"65220","63641","3097"
"65221","63641","3098"
"65222","63642","2035"
"65223","63643","2791"
"65224","63643","2792"
"65225","63644","2951"
"65226","63645","3008"
"65227","63646","3024"
"65228","63647","3031"
"65229","63648","3066"
"65230","63649","1824"
"65231","63650","2630"
"65232","63651","2785"
"65233","63652","2791"
"65234","63652","2792"
"65235","63653","2837"
"65236","63654","2838"
"65237","63655","2840"
"65238","63655","2841"
"65239","63656","2914"
"65240","63656","2915"
"65241","63657","2945"
"65242","63658","2971"
"65243","63658","2972"
"65244","63659","2996"
"65245","63660","3000"
"65246","63661","3018"
"65247","63662","3024"
"65248","63663","3038"
"65249","63664","3050"
"65250","63664","3051"
"65251","63665","3055"
"65252","63666","3086"
"65253","63667","3096"
"65254","63668","3099"
"65255","63669","3100"
"65256","63670","3101"
"65257","63670","3102"
"65258","63670","3103"
"65259","63671","1824"
"65260","63672","2682"
"65261","63673","2683"
"65262","63674","2971"
"65263","63674","2972"
"65264","63675","3097"
"65265","63675","3098"
"65266","63676","2791"
"65267","63676","2792"
"65268","63677","3024"
"65269","63678","3066"
"65270","63679","3077"
"65271","63680","3083"
"65272","63680","3084"
"65273","63680","3085"
"65274","63681","3097"
"65275","63681","3098"
"65276","63682","3099"
"65277","63683","3101"
"65278","63683","3102"
"65279","63683","3103"
"65280","63684","2665"
"65281","63685","3055"
"65282","63686","3059"
"65283","63687","3062"
"65284","63688","3066"
"65285","63689","3068"
"65286","63690","3087"
"65287","63691","3079"
"65288","63692","3077"
"65289","63693","2791"
"65290","63693","2792"
"65291","63694","3068"
"65292","63695","3087"
"65293","63696","2811"
"65294","63696","2812"
"65295","63697","2793"
"65296","63698","2436"
"65297","63699","3066"
"65298","63700","2682"
"65299","63701","3024"
"65300","63703","2906"
"65301","63704","2905"
"65302","63709","3099"
"65303","63710","1824"
"65304","63711","3077"
"65305","63712","3099"
"65306","63713","3066"
"65307","63714","3062"
"65308","63716","2914"
"65309","63716","2915"
"65310","63717","3077"
"65311","63718","3091"
"65312","63718","3092"
"65315","63720","3097"
"65316","63720","3098"
"65317","63721","3099"
"65320","63723","3101"
"65321","63723","3102"
"65322","63723","3103"
"65325","63725","3101"
"65326","63725","3102"
"65327","63725","3103"
"65328","63726","3091"
"65329","63726","3092"
"65330","63727","3094"
"65331","63727","3095"
"65332","63728","3097"
"65333","63728","3098"
"65334","63729","3099"
"65335","63730","3100"
"65336","63731","3096"
"65337","63732","2910"
"65338","63733","2964"
"65339","63734","2910"
"65340","63735","2910"
"65342","63737","2964"
"65343","63738","2904"
"65344","63738","2908"
"65345","63740","2957"
"65346","63742","2910"
"65347","63743","2910"
"65348","63765","2035"
"65349","63766","2949"
"65350","63767","3078"
"65351","63773","2682"
"65352","63774","2682"
"65353","63775","2682"
"65354","63776","2951"
"65355","63777","2250"
"65356","63778","2785"
"65357","63779","3056"
"65358","63780","2964"
"65359","63796","3096"
"65360","63797","2170"
"65361","63798","2158"
"65362","63801","2618"
"65363","63802","3077"
"65364","63803","2111"
"65365","63804","1824"
"65366","63806","3050"
"65367","63806","3051"
"65368","63807","3099"
"65369","63808","3066"
"65370","63809","2111"
"65371","63812","3099"
"65372","63813","3100"
"65373","63814","2914"
"65374","63815","2915"
"65375","63816","2396"
"65376","63817","2964"
"65377","63818","2682"
"65378","63819","2682"
"65379","63820","2396"
"65380","63822","2618"
"65381","63823","2396"
"65382","63824","2618"
"65383","63825","3099"
"65384","63826","2012"
"65385","63827","2964"
"65386","63828","2906"
"65387","63829","2905"
"65388","63831","2906"
"65390","63835","3031"
"65392","63837","2957"
"65396","63841","2682"
"65397","63842","3105"
"65398","63843","3068"
"65399","63844","3086"
"65400","63845","3105"
"65401","63846","1824"
"65402","63847","2111"
"65403","63848","2914"
"65404","63848","2915"
"65405","63849","3083"
"65406","63849","3084"
"65407","63849","3085"
"65408","63850","2665"
"65409","63851","2682"
"65410","63852","3105"
"65411","63853","3105"
"65412","63855","2665"
"65413","63856","3086"
"65414","63857","3105"
"65415","63858","2682"
"65416","63859","3105"
"65417","63860","3105"
"65418","63861","3096"
"65419","63862","2683"
"65420","63863","3105"
"65421","63864","3105"
"65422","63865","3105"
"65423","63866","3105"
"65424","63868","2673"
"65425","63868","2674"
"65426","63869","2914"
"65427","63869","2915"
"65428","63870","3099"
"65429","63871","3105"
"65430","63872","3105"
"65431","63873","3050"
"65432","63873","3051"
"65433","63874","3066"
"65434","63875","3069"
"65435","63875","3070"
"65436","63875","3071"
"65437","63875","3072"
"65438","63876","3083"
"65439","63876","3084"
"65440","63876","3085"
"65441","63877","3077"
"65442","63878","3099"
"65443","63879","3101"
"65444","63879","3102"
"65445","63879","3103"
"65446","63881","3077"
"65447","63882","3099"
"65448","63883","3091"
"65449","63883","3092"
"65450","63884","3101"
"65451","63884","3102"
"65452","63884","3103"
"65453","63885","3063"
"65454","63886","3105"
"65455","63887","2945"
"65456","63888","3029"
"65457","63889","2863"
"65458","63890","2965"
"65459","63891","3099"
"65460","63892","3105"
"65461","63893","3100"
"65462","63894","3042"
"65463","63894","3043"
"65464","63894","3044"
"65465","63895","3101"
"65466","63895","3102"
"65467","63895","3103"
"65468","63896","2986"
"65469","63896","2987"
"65470","63896","2988"
"65471","63896","2989"
"65472","63897","3091"
"65473","63897","3092"
"65474","63898","3094"
"65475","63898","3095"
"65476","63899","3105"
"65477","63900","3105"
"65478","63901","3105"
"65479","63902","3105"
"65480","63903","1824"
"65481","63904","2314"
"65482","63905","2630"
"65483","63906","3105"
"65484","63908","2979"
"65485","63909","3008"
"65486","63910","1331"
"65487","63911","2793"
"65488","63912","2951"
"65489","63913","3105"
"65490","63914","3105"
"65491","63915","3099"
"65492","63916","2111"
"65493","63917","1824"
"65494","63918","2914"
"65495","63918","2915"
"65496","63919","3097"
"65497","63919","3098"
"65498","63920","2111"
"65499","63921","2618"
"65500","63922","2673"
"65501","63922","2674"
"65502","63923","2713"
"65503","63923","2714"
"65504","63924","2791"
"65505","63924","2792"
"65506","63925","2793"
"65507","63926","2840"
"65508","63926","2841"
"65509","63927","2974"
"65510","63927","2975"
"65511","63928","2996"
"65512","63929","3000"
"65513","63930","3029"
"65514","63931","3042"
"65515","63931","3043"
"65516","63931","3044"
"65517","63932","3062"
"65518","63933","3068"
"65519","63934","3083"
"65520","63934","3084"
"65521","63934","3085"
"65522","63935","3087"
"65523","63936","3091"
"65524","63936","3092"
"65525","63937","3097"
"65526","63937","3098"
"65527","63938","2791"
"65528","63938","2792"
"65529","63939","3101"
"65530","63939","3102"
"65531","63939","3103"
"65532","63940","2111"
"65533","63941","3104"
"65534","63942","2618"
"65535","63943","1557"
"65536","63944","2021"
"65537","63945","2101"
"65538","63946","2158"
"65539","63947","2314"
"65540","63948","2363"
"65541","63949","2474"
"65542","63950","2606"
"65543","63951","2630"
"65544","63952","2736"
"65545","63953","2786"
"65546","63954","2811"
"65547","63954","2812"
"65548","63955","2837"
"65549","63956","2838"
"65550","63957","2843"
"65551","63958","2924"
"65552","63959","2937"
"65553","63959","2938"
"65554","63960","3018"
"65555","63961","3030"
"65556","63962","3050"
"65557","63962","3051"
"65558","63963","3055"
"65559","63964","3059"
"65560","63965","3093"
"65561","63966","3096"
"65562","63967","3104"
"65563","63968","3091"
"65564","63968","3092"
"65565","63969","3099"
"65566","63970","3100"
"65567","63971","3077"
"65568","63972","3079"
"65569","63973","3101"
"65570","63973","3102"
"65571","63973","3103"
"65572","63974","3097"
"65573","63974","3098"
"65574","63975","3099"
"65575","63976","3094"
"65576","63976","3095"
"65577","63977","2111"
"65578","63978","2837"
"65579","63979","2838"
"65580","63980","3038"
"65581","63981","3100"
"65582","63982","2397"
"65583","63983","2678"
"65584","63984","1543"
"65585","63985","2618"
"65586","63986","2619"
"65587","63987","2732"
"65588","63988","2974"
"65589","63988","2975"
"65590","63989","3094"
"65591","63989","3095"
"65592","63990","2682"
"65593","63991","3066"
"65594","63992","3097"
"65595","63992","3098"
"65596","63993","3101"
"65597","63993","3102"
"65598","63993","3103"
"65599","63994","3097"
"65600","63994","3098"
"65601","63995","3093"
"65602","63996","2843"
"65603","63997","3096"
"65604","63998","3097"
"65605","63998","3098"
"65606","63999","2436"
"65607","64000","2906"
"65608","64001","3031"
"65609","64002","2965"
"65610","64003","3087"
"65611","64004","3083"
"65612","64004","3084"
"65613","64004","3085"
"65614","64005","3101"
"65615","64005","3102"
"65616","64005","3103"
"65617","64006","2951"
"65618","64007","3097"
"65619","64007","3098"
"65620","64008","3101"
"65621","64008","3102"
"65622","64008","3103"
"65623","64009","2436"
"65624","64010","3077"
"65625","64011","3097"
"65626","64011","3098"
"65627","64012","3099"
"65628","64013","3101"
"65629","64013","3102"
"65630","64013","3103"
"65631","64014","1824"
"65632","64015","3024"
"65633","64016","1331"
"65634","64017","1757"
"65635","64018","2022"
"65636","64019","2100"
"65637","64020","2102"
"65638","64021","2314"
"65639","64022","2396"
"65640","64023","2474"
"65641","64024","2647"
"65642","64025","2696"
"65643","64027","2768"
"65644","64028","2796"
"65645","64028","2797"
"65646","64029","2840"
"65647","64029","2841"
"65648","64030","2906"
"65649","64031","2944"
"65650","64032","2971"
"65651","64032","2972"
"65652","64033","2993"
"65653","64034","2994"
"65654","64034","2995"
"65655","64035","3024"
"65656","64036","3038"
"65657","64037","3056"
"65658","64038","3068"
"65659","64039","3087"
"65660","64040","3096"
"65661","64041","3097"
"65662","64041","3098"
"65663","64042","2791"
"65664","64042","2792"
"65665","64043","2910"
"65666","64044","3094"
"65667","64044","3095"
"65668","64045","2979"
"65669","64046","2785"
"65670","64047","3087"
"65671","64048","2793"
"65672","64049","3101"
"65673","64049","3102"
"65674","64049","3103"
"65675","64050","682"
"65676","64051","1030"
"65677","64052","1198"
"65678","64053","2111"
"65679","64054","1824"
"65680","64055","2630"
"65681","64056","3024"
"65682","64057","3097"
"65683","64057","3098"
"65684","64058","3099"
"65685","64059","2111"
"65686","64060","3077"
"65687","64061","3105"
"65688","64062","1820"
"65689","64063","846"
"65690","64064","2718"
"65691","64065","2910"
"65692","64066","1557"
"65693","64067","2944"
"65694","64068","2900"
"65695","64068","2901"
"65696","64069","2905"
"65697","64070","2613"
"65698","64074","2436"
"65699","64075","2456"
"65700","64076","2998"
"65701","64077","2157"
"65702","64078","2682"
"65703","64079","2436"
"65704","64081","2682"
"65705","64082","2682"
"65706","64084","2900"
"65707","64084","2901"
"65708","64085","2964"
"65709","64086","2905"
"65710","64087","2957"
"65711","64088","2363"
"65712","64089","2960"
"65713","64090","2986"
"65714","64090","2987"
"65715","64090","2988"
"65716","64090","2989"
"65717","64091","2951"
"65718","64092","2436"
"65719","64093","2906"
"65720","64094","3066"
"65721","64095","2957"
"65722","64096","2811"
"65723","64096","2812"
"65724","64097","2900"
"65725","64097","2901"
"65726","64098","2170"
"65727","64099","2998"
"65731","64103","2250"
"65732","64104","2910"
"65733","64106","3105"
"65734","64107","3106"
"65735","64107","3107"
"65736","64108","3105"
"65737","64109","2843"
"65738","64110","3059"
"65739","64111","3105"
"65740","64112","3105"
"65741","64113","3029"
"65742","64114","3062"
"65743","64115","3099"
"65744","64116","3099"
"65745","64117","3105"
"65746","64118","3099"
"65747","64119","3105"
"65748","64120","3105"
"65749","64121","2906"
"65750","64122","3059"
"65751","64123","3040"
"65752","64124","3099"
"65753","64127","2973"
"65754","64128","3040"
"65755","64130","2906"
"65756","64132","3078"
"65757","64133","2021"
"65758","64134","3059"
"65759","64136","1820"
"65760","64137","2083"
"65761","64138","2682"
"65762","64139","2971"
"65763","64139","2972"
"65764","64140","3106"
"65765","64140","3107"
"65766","64141","3106"
"65767","64141","3107"
"65768","64143","3106"
"65769","64143","3107"
"65770","64144","3099"
"65772","64145","3100"
"65773","64147","3078"
"65774","64148","2965"
"65775","64149","3097"
"65776","64149","3098"
"65777","64150","3106"
"65778","64150","3107"
"65779","64151","3059"
"65780","64152","2957"
"65781","64153","2811"
"65782","64153","2812"
"65783","64154","2930"
"65784","64157","1030"
"65785","64158","1198"
"65786","64160","1371"
"65787","64161","1492"
"65788","64162","1637"
"65789","64163","1740"
"65790","64164","1824"
"65791","64165","2091"
"65792","64166","2314"
"65793","64167","2358"
"65794","64169","2618"
"65795","64170","2630"
"65796","64171","2678"
"65797","64172","2790"
"65798","64173","2944"
"65799","64174","2946"
"65800","64175","2949"
"65801","64176","2951"
"65802","64177","2957"
"65803","64178","2997"
"65804","64179","3008"
"65805","64180","3031"
"65806","64181","3053"
"65807","64182","3066"
"65808","64183","3099"
"65809","64184","2111"
"65810","64185","3105"
"65811","64186","2195"
"65812","64187","2682"
"65813","64188","3105"
"65814","64189","2998"
"65815","64190","2682"
"65816","64191","3105"
"65817","64196","2910"
"65818","64197","3091"
"65819","64197","3092"
"65820","64198","3099"
"65821","64199","3100"
"65822","64200","3105"
"65823","64201","3105"
"65824","64202","3050"
"65825","64202","3051"
"65826","64203","3066"
"65827","64204","3099"
"65828","64205","3105"
"65829","64206","3099"
"65830","64207","3105"
"65831","64208","3099"
"65832","64209","3105"
"65833","64210","3105"
"65834","64211","2885"
"65835","64211","2886"
"65836","64211","2887"
"65837","64211","2888"
"65838","64212","3105"
"65839","64213","2680"
"65840","64214","3091"
"65841","64214","3092"
"65842","64215","3094"
"65843","64215","3095"
"65844","64216","3099"
"65845","64217","2916"
"65846","64218","3105"
"65847","64219","3105"
"65848","64220","2980"
"65849","64221","2195"
"65850","64222","3105"
"65851","64223","3105"
"65852","64224","3105"
"65853","64225","3105"
"65854","64226","3105"
"65855","64227","3105"
"65856","64228","3105"
"65857","64229","3105"
"65858","64230","3105"
"65859","64231","3099"
"65860","64232","3105"
"65861","64233","2436"
"65862","64235","2673"
"65863","64235","2674"
"65864","64236","2914"
"65865","64236","2915"
"65866","64237","3099"
"65867","64238","3105"
"65868","64239","2665"
"65869","64240","2843"
"65870","64241","3096"
"65871","64242","2682"
"65872","64243","2682"
"65873","64244","2665"
"65874","64245","2843"
"65875","64246","3096"
"65876","64247","3099"
"65877","64248","3100"
"65878","64249","2158"
"65879","64250","3104"
"65880","64251","3079"
"65881","64252","3105"
"65882","64253","1824"
"65883","64254","2618"
"65884","64255","2630"
"65886","64257","3105"
"65887","64259","1543"
"65888","64260","2522"
"65889","64261","2619"
"65890","64262","2732"
"65892","64264","2742"
"65893","64265","2974"
"65894","64265","2975"
"65895","64266","3094"
"65896","64266","3095"
"65897","64267","2618"
"65898","64268","3099"
"65899","64269","3105"
"65900","64271","2682"
"65901","64272","2914"
"65902","64272","2915"
"65903","64273","3083"
"65904","64273","3084"
"65905","64273","3085"
"65906","64274","2647"
"65907","64275","3056"
"65908","64276","3029"
"65909","64277","3062"
"65910","64278","3099"
"65911","64279","3105"
"65912","64280","3105"
"65913","64281","2914"
"65914","64281","2915"
"65915","64282","1824"
"65916","64283","3050"
"65917","64283","3051"
"65918","64284","2843"
"65919","64285","2111"
"65920","64286","2195"
"65921","64287","2618"
"65922","64288","3105"
"65923","64289","3099"
"65924","64290","3105"
"65925","64291","3099"
"65926","64292","2811"
"65927","64292","2812"
"65928","64293","3105"
"65929","64294","3091"
"65930","64294","3092"
"65931","64295","3099"
"65932","64296","3100"
"65933","64297","3105"
"65934","64299","2906"
"65935","64300","3004"
"65936","64300","3005"
"65937","64304","3004"
"65938","64304","3005"
"65939","64305","2949"
"65940","64306","2630"
"65941","64307","1138"
"65942","64308","3106"
"65943","64308","3107"
"65944","64309","3004"
"65945","64309","3005"
"65946","64310","3031"
"65947","64311","2906"
"65948","64312","2170"
"65949","64313","2964"
"65950","64314","2250"
"65951","64315","2949"
"65952","64317","2905"
"65953","64318","2736"
"65954","64319","3041"
"65955","64320","3048"
"65956","64321","2618"
"65957","64322","3049"
"65958","64323","3052"
"65959","64324","3053"
"65960","64325","3055"
"65961","64326","3055"
"65962","64327","3062"
"65963","64331","3063"
"65964","64332","1689"
"65965","64333","1824"
"65966","64334","1969"
"65967","64335","3066"
"65968","64336","3068"
"65969","64337","2170"
"65970","64338","3100"
"65971","64339","3040"
"65972","64340","2905"
"65973","64341","1824"
"65974","64342","3031"
"65975","64343","2979"
"65976","64344","3099"
"65977","64345","3106"
"65978","64345","3107"
"65979","64346","2906"
"65980","64347","2973"
"65981","64348","2683"
"65982","64349","2682"
"65983","64350","3055"
"65984","64351","3055"
"65985","64352","3055"
"65986","64353","2964"
"65987","64354","3055"
"65988","64356","2159"
"65989","64371","2170"
"65990","64375","3078"
"65991","64376","1740"
"65992","64377","2397"
"65993","64380","2498"
"65994","64381","2965"
"65995","64384","3083"
"65996","64384","3084"
"65997","64384","3085"
"65998","64385","2768"
"65999","64386","3018"
"66000","64387","3059"
"66001","64388","2998"
"66002","64390","2914"
"66003","64390","2915"
"66004","64393","2498"
"66005","64394","2906"
"66006","64395","2951"
"66007","64396","2436"
"66008","64398","2914"
"66009","64398","2915"
"66010","64399","2951"
"66011","64400","3031"
"66012","64401","2456"
"66013","64403","2843"
"66014","64404","3059"
"66015","64406","1740"
"66016","64407","3031"
"66017","64408","3040"
"66018","64410","3059"
"66019","64411","3055"
"66020","64412","2914"
"66021","64412","2915"
"66022","64413","1557"
"66023","64416","2900"
"66024","64416","2901"
"66025","64417","2951"
"66026","64418","2682"
"66027","64419","3004"
"66028","64419","3005"
"66031","64421","3004"
"66032","64421","3005"
"66033","64422","3106"
"66034","64422","3107"
"66035","64423","2318"
"66036","64424","2647"
"66037","64425","2993"
"66038","64426","2993"
"66039","64427","3040"
"66040","64428","3056"
"66041","64429","3004"
"66042","64429","3005"
"66043","64430","3106"
"66044","64430","3107"
"66047","64432","3106"
"66048","64432","3107"
"66049","64433","3109"
"66050","64433","3110"
"66051","64433","3111"
"66052","64434","3106"
"66053","64434","3107"
"66054","64435","2914"
"66055","64435","2915"
"66056","64436","3109"
"66057","64436","3110"
"66058","64436","3111"
"66059","64437","2682"
"66060","64438","2793"
"66061","64439","3068"
"66062","64440","3050"
"66063","64440","3051"
"66064","64441","1824"
"66065","64442","3066"
"66066","64443","3099"
"66067","64444","3055"
"66068","64445","3109"
"66069","64445","3110"
"66070","64445","3111"
"66071","64446","3099"
"66072","64447","3106"
"66073","64447","3107"
"66074","64448","2195"
"66075","64449","3106"
"66076","64449","3107"
"66077","64450","1740"
"66078","64451","2951"
"66079","64452","3106"
"66080","64452","3107"
"66081","64453","3106"
"66082","64453","3107"
"66083","64454","3109"
"66084","64454","3110"
"66085","64454","3111"
"66086","64455","3106"
"66087","64455","3107"
"66088","64456","3106"
"66089","64456","3107"
"66090","64457","3109"
"66091","64457","3110"
"66092","64457","3111"
"66093","64458","2785"
"66094","64459","3042"
"66095","64459","3043"
"66096","64459","3044"
"66099","64461","3050"
"66100","64461","3051"
"66101","64462","3055"
"66102","64463","3062"
"66103","64464","3068"
"66104","64465","3083"
"66105","64465","3084"
"66106","64465","3085"
"66107","64466","3091"
"66108","64466","3092"
"66109","64467","3096"
"66110","64468","3083"
"66111","64468","3084"
"66112","64468","3085"
"66113","64469","3055"
"66114","64470","3055"
"66115","64471","3053"
"66116","64472","2964"
"66117","64473","2436"
"66118","64474","1740"
"66119","64475","1740"
"66120","64476","1824"
"66121","64477","1969"
"66122","64478","2100"
"66123","64479","2158"
"66124","64480","2498"
"66125","64481","2555"
"66126","64482","2612"
"66127","64483","2665"
"66128","64484","2695"
"66129","64485","2748"
"66130","64486","2843"
"66131","64487","3004"
"66132","64487","3005"
"66133","64488","3050"
"66134","64488","3051"
"66135","64489","3057"
"66136","64490","3061"
"66137","64491","3063"
"66138","64492","3066"
"66139","64493","3093"
"66140","64494","3096"
"66141","64495","3104"
"66142","64496","3106"
"66143","64496","3107"
"66144","64497","3108"
"66145","64498","3109"
"66146","64498","3110"
"66147","64498","3111"
"66148","64499","3004"
"66149","64499","3005"
"66150","64500","3106"
"66151","64500","3107"
"66152","64501","3096"
"66153","64502","3099"
"66154","64504","2618"
"66155","64503","3104"
"66156","64505","3106"
"66157","64505","3107"
"66158","64506","3109"
"66159","64506","3110"
"66160","64506","3111"
"66168","64512","3099"
"66169","64513","3100"
"66170","64514","3106"
"66171","64514","3107"
"66172","64515","3066"
"66173","64517","3109"
"66174","64517","3110"
"66175","64517","3111"
"66176","64516","2195"
"66177","64518","3106"
"66178","64518","3107"
"66179","64519","3099"
"66180","64520","3106"
"66181","64520","3107"
"66182","64521","3109"
"66183","64521","3110"
"66184","64521","3111"
"66185","64522","3099"
"66186","64523","2673"
"66187","64523","2674"
"66188","64524","2793"
"66189","64525","3004"
"66190","64525","3005"
"66191","64526","3109"
"66192","64526","3110"
"66193","64526","3111"
"66194","64527","3100"
"66195","64528","3004"
"66196","64528","3005"
"66197","64529","2843"
"66198","64530","2951"
"66199","64531","3106"
"66200","64531","3107"
"66201","64532","1030"
"66202","64533","2252"
"66203","64534","3004"
"66204","64534","3005"
"66205","64535","3106"
"66206","64535","3107"
"66207","64537","3106"
"66208","64537","3107"
"66209","64536","2682"
"66210","64538","2665"
"66211","64539","3004"
"66212","64539","3005"
"66213","64540","3091"
"66214","64540","3092"
"66215","64541","3106"
"66216","64541","3107"
"66217","64542","3109"
"66218","64542","3110"
"66219","64542","3111"
"66220","64543","3106"
"66221","64543","3107"
"66222","64544","3108"
"66223","64545","3109"
"66224","64545","3110"
"66225","64545","3111"
"66226","64546","2250"
"66227","64547","3099"
"66228","64548","3106"
"66229","64548","3107"
"66230","64549","3106"
"66231","64549","3107"
"66232","64550","3109"
"66233","64550","3110"
"66234","64550","3111"
"66235","64551","3106"
"66236","64551","3107"
"66237","64552","3109"
"66238","64552","3110"
"66239","64552","3111"
"66240","64553","3099"
"66241","64554","3106"
"66242","64554","3107"
"66243","64555","3004"
"66244","64555","3005"
"66245","64556","2979"
"66246","64557","3106"
"66247","64557","3107"
"66248","64558","3106"
"66249","64558","3107"
"66250","64559","3004"
"66251","64559","3005"
"66252","64560","3099"
"66253","64561","3099"
"66254","64562","3004"
"66255","64562","3005"
"66256","64566","2682"
"66257","64568","2613"
"66258","64571","3059"
"66259","64572","2951"
"66260","64573","1740"
"66261","64575","1638"
"66262","64576","1740"
"66263","64577","2498"
"66264","64578","2818"
"66265","64580","2250"
"66268","64586","1740"
"66269","64588","2914"
"66270","64588","2915"
"66271","64591","2314"
"66272","64592","1824"
"66273","64593","2630"
"66274","64594","2682"
"66275","64595","2630"
"66276","64596","3066"
"66277","64597","2111"
"66278","64598","3112"
"66279","64598","3113"
"66280","64598","3114"
"66281","64598","3115"
"66282","64599","3109"
"66283","64599","3110"
"66284","64599","3111"
"66285","64600","2979"
"66286","64601","3112"
"66287","64601","3113"
"66288","64601","3114"
"66289","64601","3115"
"66290","64602","3062"
"66291","64603","3068"
"66292","64604","3042"
"66293","64604","3043"
"66294","64604","3044"
"66295","64605","3091"
"66296","64605","3092"
"66297","64606","3004"
"66298","64606","3005"
"66299","64607","3083"
"66300","64607","3084"
"66301","64607","3085"
"66302","64608","2682"
"66303","64609","2914"
"66304","64609","2915"
"66305","64610","2358"
"66306","64611","2949"
"66307","64612","2682"
"66308","64613","1740"
"66309","64614","3053"
"66310","64623","3040"
"66311","64624","2682"
"66312","64625","2318"
"66313","64626","2979"
"66314","64627","3040"
"66315","64628","2682"
"66316","64629","2682"
"66317","64630","3055"
"66318","64631","2900"
"66319","64631","2901"
"66320","64632","2682"
"66321","64633","2949"
"66322","64636","2964"
"66323","64641","2181"
"66324","64642","1740"
"66325","64645","2900"
"66326","64645","2901"
"66327","64647","2914"
"66328","64647","2915"
"66329","64648","3004"
"66330","64648","3005"
"66331","64649","3109"
"66332","64649","3110"
"66333","64649","3111"
"66336","64655","3055"
"66337","64657","3083"
"66338","64657","3084"
"66339","64657","3085"
"66340","64658","2682"
"66341","64660","2682"
"66342","64661","2436"
"66343","64662","2964"
"66344","64663","3040"
"66345","64665","2957"
"66346","64666","1824"
"66347","64667","2951"
"66348","64668","3031"
"66349","64669","3050"
"66350","64669","3051"
"66351","64670","2682"
"66352","64671","3004"
"66353","64671","3005"
"66354","64672","3004"
"66355","64672","3005"
"66356","64673","3091"
"66357","64673","3092"
"66358","64674","3106"
"66359","64674","3107"
"66360","64675","2318"
"66361","64676","2647"
"66362","64677","2991"
"66363","64678","3056"
"66364","64679","3081"
"66365","64680","2612"
"66366","64681","2791"
"66367","64682","2791"
"66368","64683","3059"
"66369","64684","3120"
"66370","64684","3121"
"66371","64688","2906"
"66372","64689","3031"
"66373","64690","2791"
"66374","64691","3083"
"66375","64691","3084"
"66376","64691","3085"
"66377","64693","3091"
"66378","64693","3092"
"66379","64694","3106"
"66380","64694","3107"
"66381","64695","3109"
"66382","64695","3110"
"66383","64695","3111"
"66384","64696","3040"
"66385","64697","3112"
"66386","64697","3113"
"66387","64697","3114"
"66388","64697","3115"
"66389","64698","3120"
"66390","64698","3121"
"66391","64700","2791"
"66392","64701","2250"
"66393","64702","3106"
"66394","64702","3107"
"66395","64703","3120"
"66396","64703","3121"
"66397","64704","2683"
"66398","64705","2749"
"66399","64705","2750"
"66400","64706","3120"
"66401","64706","3121"
"66402","64707","2793"
"66403","64708","2986"
"66404","64708","2987"
"66405","64708","2988"
"66406","64708","2989"
"66407","64709","2791"
"66408","64710","3004"
"66409","64710","3005"
"66410","64712","3106"
"66411","64712","3107"
"66412","64713","2682"
"66413","64714","2791"
"66414","64715","3120"
"66415","64715","3121"
"66416","64716","3120"
"66417","64716","3121"
"66418","64721","2613"
"66419","64722","2906"
"66420","64723","3059"
"66421","64726","3055"
"66422","64728","2337"
"66423","64732","2957"
"66424","64733","3055"
"66425","64734","3055"
"66426","64735","2791"
"66427","64737","3040"
"66428","64739","3040"
"66429","64741","2683"
"66430","64742","2682"
"66431","64743","3059"
"66432","64744","3055"
"66433","64745","3078"
"66434","64746","2949"
"66435","64747","1740"
"66436","64748","1740"
"66437","64751","2910"
"66438","64752","2906"
"66439","64753","2951"
"66440","64754","2250"
"66441","64755","2158"
"66442","64756","3104"
"66443","64757","3106"
"66444","64757","3107"
"66445","64758","2749"
"66446","64758","2750"
"66447","64759","2791"
"66448","64760","1492"
"66449","64761","1637"
"66450","64762","2091"
"66451","64763","2358"
"66452","64764","2358"
"66453","64765","2790"
"66454","64766","1824"
"66455","64767","2792"
"66456","64768","3053"
"66457","64769","3109"
"66458","64769","3110"
"66459","64769","3111"
"66460","64770","2749"
"66461","64770","2750"
"66462","64771","3120"
"66463","64771","3121"
"66464","64772","3120"
"66465","64772","3121"
"66466","64773","3059"
"66467","64774","1740"
"66468","64775","2498"
"66469","64776","2964"
"66470","64777","3116"
"66471","64777","3117"
"66472","64777","3118"
"66473","64778","3120"
"66474","64778","3121"
"66475","64780","3004"
"66476","64780","3005"
"66477","64781","3091"
"66478","64781","3092"
"66479","64782","3122"
"66480","64782","3123"
"66481","64783","3124"
"66482","64783","3125"
"66483","64784","2765"
"66484","64785","3059"
"66485","64786","2964"
"66486","64789","2928"
"66487","64790","3063"
"66488","64791","3063"
"66489","64792","3063"
"66490","64793","3063"
"66491","64794","2791"
"66492","64795","3066"
"66493","64796","2791"
"66494","64797","2791"
"66495","64798","2749"
"66496","64798","2750"
"66497","64799","3120"
"66498","64799","3121"
"66499","64800","3119"
"66500","64801","3120"
"66501","64801","3121"
"66502","64802","3122"
"66503","64802","3123"
"66504","64803","3086"
"66505","64804","3062"
"66506","64805","3086"
"66507","64806","1492"
"66508","64807","1637"
"66509","64808","2091"
