"frp_id","fam_id","rce_id"
"5790","14128","5"
"5791","14128","6"
"5792","14128","7"
"5793","14128","8"
"5794","14128","9"
"5795","14128","10"
"5796","14128","11"
"5797","14128","12"
"5798","14128","13"
"5799","14128","14"
"5800","14128","15"
"5801","14128","16"
"5802","1432","3"
"5803","14181","1"
"5804","14181","2"
"5805","14181","3"
"5806","14181","4"
"5807","14181","5"
"5808","14181","6"
"5809","14181","7"
"5810","14181","8"
"5811","14181","9"
"5812","14181","10"
"5813","14181","11"
"5814","14181","12"
"5815","14181","13"
"5816","14181","14"
"5817","14181","15"
"5818","14181","16"
"5819","14186","3"
"5820","14328","3"
"5821","14329","1"
"5822","14329","2"
"5823","14329","3"
"5824","14329","4"
"5825","14329","5"
"5826","14329","6"
"5827","14329","7"
"5828","14329","8"
"5829","14329","9"
"5830","14329","10"
"5831","14329","11"
"5832","14329","12"
"5833","14329","13"
"5834","14329","14"
"5835","14329","15"
"5836","14329","16"
"5837","11740","2"
"5838","11740","3"
"5839","11740","15"
"5840","11740","5"
"5841","11740","4"
"5842","11740","10"
"5843","11740","11"
"5844","11740","12"
"5845","11740","13"
"5846","11740","14"
"5847","2494","3"
"5848","2494","4"
"5849","2494","13"
"5850","12568","4"
"5851","4602","2"
"5852","4602","10"
"5853","5069","1"
"5854","5069","2"
"5855","5069","3"
"5856","5069","4"
"5857","5069","5"
"5858","5069","6"
"5859","5069","7"
"5860","5069","8"
"5861","5069","9"
"5862","5069","10"
"5863","5069","11"
"5864","5069","12"
"5865","5069","13"
"5866","5069","14"
"5867","5069","15"
"5869","14435","2"
"5870","14435","3"
"5871","14436","1"
"5872","14437","3"
"5873","14175","1"
"5874","14175","2"
"5875","14175","3"
"5876","14175","4"
"5877","14175","5"
"5878","14175","6"
"5879","14175","7"
"5880","14175","8"
"5881","14175","9"
"5882","14175","10"
"5883","14175","11"
"5884","14175","12"
"5885","14175","13"
"5886","14175","14"
"5887","14175","15"
"5888","14175","16"
"5889","4537","1"
"5890","4537","2"
"5891","4537","3"
"5892","4537","4"
"5893","4537","5"
"5894","4537","6"
"5895","4537","7"
"5896","4537","8"
"5897","4537","9"
"5898","4537","10"
"5899","4537","11"
"5900","4537","12"
"5901","4537","13"
"5902","4537","14"
"5903","4537","15"
"5904","4537","16"
"5905","14427","1"
"5906","14427","2"
"5907","14427","3"
"5908","14427","4"
"5909","14427","5"
"5910","14427","6"
"5911","14427","7"
"5912","14427","8"
"5913","14427","9"
"5914","14427","10"
"5915","14427","11"
"5916","14427","12"
"5917","14427","13"
"5918","14427","14"
"5919","14427","15"
"5920","14427","16"
"5921","14336","3"
"5922","14488","2"
"5923","14488","3"
"5924","14488","4"
"5925","14488","10"
"5926","14488","11"
"5927","14488","5"
"5928","14488","13"
"5929","14488","14"
"5930","14488","12"
"5931","12508","3"
"5932","12508","4"
"5933","12508","13"
"5934","12438","3"
"5935","12438","4"
"5936","12438","5"
"5937","14122","2"
"5938","14122","3"
"5939","14122","4"
"5940","14497","3"
"5941","14483","3"
"5942","14483","4"
"5943","14543","1"
"5947","14313","3"
"5948","14313","4"
"5949","12718","3"
"5950","14534","2"
"5951","14534","3"
"5952","14534","4"
"5953","14617","3"
"5954","14617","4"
"5955","14617","13"
"5956","10996","3"
"5957","10996","13"
"5958","14647","3"
"5959","14679","3"
"5960","14679","4"
"5961","14679","13"
"5962","14680","1"
"5963","14680","2"
"5964","14680","3"
"5965","14680","4"
"5966","14680","5"
"5967","14680","6"
"5968","14680","7"
"5969","14680","8"
"5970","14680","9"
"5971","14680","10"
"5972","14680","11"
"5973","14680","12"
"5974","14680","13"
"5975","14680","14"
"5976","14680","15"
"5977","14680","16"
"5978","11682","3"
"5979","14681","3"
"5980","11769","3"
"5981","11769","4"
"5982","11769","13"
"5983","14682","3"
"5984","14682","13"
"5985","9735","1"
"5986","9735","2"
"5987","9735","3"
"5988","9735","4"
"5989","9735","5"
"5990","9735","6"
"5991","9735","7"
"5992","9735","8"
"5993","9735","9"
"5994","9735","10"
"5995","9735","11"
"5996","9735","12"
"5997","9735","13"
"5998","9735","14"
"5999","9735","15"
"6000","9735","16"
"6001","14683","3"
"6002","14683","4"
"6003","14683","13"
"6004","14456","3"
"6005","14456","7"
"6006","14456","13"
"6007","13174","5"
"6008","13174","12"
"6009","13174","9"
"6010","13174","14"
"6011","13174","15"
"6012","14637","3"
"6013","14637","13"
"6014","14637","10"
"6018","13035","3"
"6019","10840","3"
"6020","3901","13"
"6021","3901","7"
"6022","3901","4"
"6023","3901","2"
"6024","3901","10"
"6025","14860","3"
"6026","14860","4"
"6028","14854","1"
"6030","14534","1"
"6031","14534","5"
"6032","14534","6"
"6033","14534","7"
"6034","14534","8"
"6035","14534","9"
"6036","14534","10"
"6037","14534","11"
"6038","14534","12"
"6039","14534","13"
"6040","14534","14"
"6041","14534","15"
"6042","14534","16"
"6043","14932","3"
"6044","13041","3"
"6045","12515","3"
"6046","15064","1"
"6047","15064","4"
"6048","15064","7"
"6049","15064","8"
"6050","14492","3"
"6051","14492","4"
"6052","14492","2"
"6053","14492","7"
"6054","14492","10"
"6055","14492","13"
"6072","9923","3"
"6073","9923","4"
"6074","9923","13"
"6075","8180","3"
"6078","9329","3"
"6079","9329","4"
"6080","9329","13"
"6081","9329","7"
"6082","13175","3"
"6083","13175","4"
"6085","15183","1"
"6086","15183","2"
"6087","15183","3"
"6088","15183","4"
"6089","15183","5"
"6090","15183","6"
"6091","15183","7"
"6092","15183","8"
"6093","15183","9"
"6094","15183","10"
"6095","15183","11"
"6096","15183","12"
"6097","15183","13"
"6098","15183","14"
"6099","15183","15"
"6100","15183","16"
"6101","15260","3"
"6102","15325","3"
"6103","15325","4"
"6104","15325","13"
"6105","15497","3"
"6106","15498","1"
"6107","15499","3"
"6108","15499","13"
"6109","1283","3"
"6110","1283","13"
"6111","1283","7"
"6112","14708","3"
"6113","15307","3"
"6114","15307","4"
"6115","15307","5"
"6116","15519","2"
"6117","15519","3"
"6118","15519","4"
"6119","15519","5"
"6120","13190","2"
"6121","13190","3"
"6122","13190","4"
"6123","11384","3"
"6124","12067","2"
"6125","15037","3"
"6126","15543","1"
"6127","15543","7"
"6128","15543","8"
"6129","15542","3"
"6130","15540","1"
"6131","15540","2"
"6132","15540","3"
"6133","15540","4"
"6134","15540","5"
"6135","15540","6"
"6136","15540","7"
"6137","15540","8"
"6138","15540","9"
"6139","15540","10"
"6140","15540","11"
"6141","15540","12"
"6142","15540","13"
"6143","15540","14"
"6144","15540","15"
"6145","15540","16"
"6146","15525","3"
"6147","15571","3"
"6148","15571","4"
"6149","15571","13"
"6150","15670","3"
"6151","15670","4"
"6152","15670","2"
"6153","15196","3"
"6154","15671","3"
"6155","12013","3"
"6156","8494","3"
"6157","8494","4"
"6158","8494","2"
"6159","8494","13"
"6160","8494","10"
"6161","15672","3"
"6162","15672","4"
"6163","15672","2"
"6164","15672","10"
"6165","15672","13"
"6166","15672","5"
"6167","15672","14"
"6168","14755","2"
"6169","14755","3"
"6170","14755","4"
"6171","14755","5"
"6172","14755","10"
"6173","14755","11"
"6174","14755","13"
"6175","14755","14"
"6178","15124","3"
"6188","15708","3"
"6189","15708","4"
"6190","15708","13"
"6191","15786","1"
"6192","15786","2"
"6193","15786","3"
"6194","15786","4"
"6195","15786","5"
"6196","15786","6"
"6197","15786","7"
"6198","15786","8"
"6199","15786","9"
"6200","15786","10"
"6201","15786","11"
"6202","15786","12"
"6203","15786","13"
"6204","15786","14"
"6205","15786","15"
"6206","15786","16"
"6207","15307","13"
"6208","15307","14"
"6209","15307","15"
"6210","15307","10"
"6211","15806","1"
"6212","15806","2"
"6213","15806","3"
"6214","15806","4"
"6215","15806","5"
"6216","15806","6"
"6217","15806","7"
"6218","15806","8"
"6219","15806","9"
"6220","15806","10"
"6221","15806","11"
"6222","15806","12"
"6223","15806","13"
"6224","15806","14"
"6225","15806","15"
"6226","15806","16"
"6230","15429","3"
"6231","15429","2"
"6233","15879","3"
"6235","15879","10"
"6236","15879","13"
"6237","12553","1"
"6238","12553","2"
"6239","12553","3"
"6240","12553","4"
"6241","12553","5"
"6242","12553","6"
"6243","12553","7"
"6244","12553","8"
"6245","12553","9"
"6246","12553","10"
"6247","12553","11"
"6248","12553","12"
"6249","12553","13"
"6250","12553","14"
"6251","12553","15"
"6252","12553","16"
"6253","12631","13"
"6254","12167","3"
"6255","10178","3"
"6256","10178","11"
"6257","10178","10"
"6258","15910","1"
"6259","15910","2"
"6260","15910","3"
"6261","15910","4"
"6262","15910","5"
"6263","15910","6"
"6264","15910","7"
"6265","15910","8"
"6266","15910","9"
"6267","15910","10"
"6268","15910","11"
"6269","15910","12"
"6270","15910","13"
"6271","15910","14"
"6272","15910","15"
"6273","15910","16"
"6274","15880","1"
"6275","15880","2"
"6276","15880","3"
"6277","15880","4"
"6278","15880","5"
"6279","15880","6"
"6280","15880","7"
"6281","15880","8"
"6282","15880","9"
"6283","15880","10"
"6284","15880","11"
"6285","15880","12"
"6286","15880","13"
"6287","15880","14"
"6288","15880","15"
"6289","15880","16"
"6290","11761","3"
"6291","11761","4"
"6292","11761","5"
"6293","11761","7"
"6300","10670","3"
"6301","10670","4"
"6302","10670","13"
"6319","15878","1"
"6320","15878","2"
"6321","15878","3"
"6322","15878","4"
"6323","15878","5"
"6324","15878","6"
"6325","15878","7"
"6326","15878","8"
"6327","15878","9"
"6328","15878","10"
"6329","15878","11"
"6330","15878","12"
"6331","15878","13"
"6332","15878","14"
"6333","15878","15"
"6334","15878","16"
"6335","15008","1"
"6336","15008","2"
"6337","15008","3"
"6338","15008","4"
"6339","15008","5"
"6340","15008","6"
"6341","15008","7"
"6342","15008","8"
"6343","15008","9"
"6344","15008","10"
"6345","15008","11"
"6346","15008","12"
"6347","15008","13"
"6348","15008","14"
"6349","15008","15"
"6350","15008","16"
"6358","14588","3"
"6359","14588","2"
"6360","14588","4"
"6361","14588","10"
"6362","14588","13"
"6363","5804","3"
"6364","5804","4"
"6365","16054","3"
"6366","16057","3"
"6367","9276","3"
"6368","9276","2"
"6385","11907","3"
"6386","16169","1"
"6387","16169","2"
"6388","16169","3"
"6389","16169","4"
"6390","16169","5"
"6391","16169","6"
"6392","16169","7"
"6393","16169","8"
"6394","16169","9"
"6395","16169","10"
"6396","16169","11"
"6397","16169","12"
"6398","16169","13"
"6399","16169","14"
"6400","16169","15"
"6401","16169","16"
"6402","11907","1"
"6403","11907","2"
"6404","11907","4"
"6405","11907","5"
"6406","11907","6"
"6407","11907","7"
"6408","11907","8"
"6409","11907","9"
"6410","11907","10"
"6411","11907","11"
"6412","11907","12"
"6413","11907","13"
"6414","11907","14"
"6415","11907","15"
"6416","11907","16"
"6417","12897","3"
"6418","12897","4"
"6419","12897","13"
"6421","16204","2"
"6422","16204","3"
"6423","16204","4"
"6424","16204","5"
"6425","16204","6"
"6426","16204","7"
"6427","16204","8"
"6428","16204","9"
"6429","16204","10"
"6430","16204","11"
"6431","16204","12"
"6432","16204","13"
"6433","16204","14"
"6434","16204","15"
"6435","16204","16"
"6436","16080","3"
"6437","16080","13"
"6438","12036","3"
"6439","15918","3"
"6440","16394","3"
"6441","16394","13"
"6442","16435","1"
"6443","16435","2"
"6444","16435","3"
"6445","16435","4"
"6446","16435","5"
"6447","16435","6"
"6448","16435","7"
"6449","16435","8"
"6450","16435","9"
"6451","16435","10"
"6452","16435","11"
"6453","16435","12"
"6454","16435","13"
"6455","16435","14"
"6456","16435","15"
"6457","16435","16"
"6458","16382","3"
"6459","16369","3"
"6460","16369","4"
"6461","5179","1"
"6462","5179","2"
"6463","5179","4"
"6464","5179","5"
"6465","5179","6"
"6466","5179","7"
"6467","5179","8"
"6468","5179","9"
"6469","5179","10"
"6470","5179","11"
"6471","5179","12"
"6472","5179","13"
"6473","5179","14"
"6474","5179","15"
"6475","5179","16"
"6476","16471","3"
"6477","9836","3"
"6478","16528","1"
"6479","16528","8"
"6480","16528","7"
"6481","16044","3"
"6482","16342","3"
"6483","14238","1"
"6484","14238","2"
"6485","14238","4"
"6486","14238","5"
"6487","14238","6"
"6488","14238","7"
"6489","14238","8"
"6490","14238","9"
"6491","14238","10"
"6492","14238","11"
"6493","14238","12"
"6494","14238","13"
"6495","14238","14"
"6496","14238","15"
"6497","14238","16"
"6498","15468","1"
"6499","15468","2"
"6500","15468","3"
"6501","15468","4"
"6502","15468","5"
"6503","15468","6"
"6504","15468","7"
"6505","15468","8"
"6506","15468","9"
"6507","15468","10"
"6508","15468","11"
"6509","15468","12"
"6510","15468","13"
"6511","15468","14"
"6512","15468","15"
"6513","15468","16"
"6514","16213","1"
"6515","16213","6"
"6516","16213","7"
"6517","16213","8"
"6518","16213","9"
"6519","14769","3"
"6520","16700","3"
"6521","16700","4"
"6522","16700","5"
"6523","16700","2"
"6524","16700","13"
"6525","8842","2"
"6526","8842","3"
"6527","8842","4"
"6528","8842","5"
"6529","8842","10"
"6530","8842","13"
"6531","16332","3"
"6533","16332","5"
"6535","16610","3"
"6536","16610","4"
"6537","11866","2"
"6538","11866","3"
"6539","11866","4"
"6540","11866","13"
"6541","11866","10"
"6542","11866","5"
"6543","14145","3"
"6544","14145","4"
"6545","16807","3"
"6546","16807","4"
"6547","6652","3"
"6564","15226","3"
"6566","15226","13"
"6567","16784","1"
"6568","16784","2"
"6569","16784","3"
"6570","16784","4"
"6571","16784","5"
"6572","16784","6"
"6573","16784","7"
"6574","16784","8"
"6575","16784","9"
"6576","16784","10"
"6577","16784","11"
"6578","16784","12"
"6579","16784","13"
"6580","16784","14"
"6581","16784","15"
"6582","16784","16"
"6583","16849","1"
"6584","16849","2"
"6585","16849","3"
"6586","16849","4"
"6587","16849","5"
"6588","16849","6"
"6589","16849","7"
"6590","16849","8"
"6591","16849","9"
"6592","16849","10"
"6593","16849","11"
"6594","16849","12"
"6595","16849","13"
"6596","16849","14"
"6597","16849","15"
"6598","16849","16"
"6599","16850","3"
"6600","16851","3"
"6601","16851","13"
"6602","16852","1"
"6603","16852","4"
"6604","16852","5"
"6605","16852","8"
"6606","16854","3"
"6607","16864","3"
"6608","16864","4"
"6609","16864","13"
"6610","3159","1"
"6611","3159","2"
"6612","3159","3"
"6613","3159","4"
"6614","3159","5"
"6615","3159","6"
"6616","3159","7"
"6617","3159","8"
"6618","3159","9"
"6619","3159","10"
"6620","3159","11"
"6621","3159","12"
"6622","3159","13"
"6623","3159","14"
"6624","3159","15"
"6625","3159","16"
"6626","14860","5"
"6627","1445","13"
"6628","9490","3"
"6629","12508","1"
"6630","12508","7"
"6631","8889","1"
"6636","15863","1"
"6637","15863","2"
"6638","15863","3"
"6639","15863","4"
"6640","15863","5"
"6641","15863","6"
"6642","15863","7"
"6643","15863","8"
"6644","15863","9"
"6645","15863","10"
"6646","15863","11"
"6647","15863","12"
"6648","15863","13"
"6649","15863","14"
"6650","15863","15"
"6651","15863","16"
"6652","15622","3"
"6653","15622","4"
"6654","15622","2"
"6655","15622","5"
"6656","12640","1"
"6659","17037","3"
"6689","17062","3"
"6690","17062","4"
"6693","9134","2"
"6694","9134","3"
"6695","9134","4"
"6696","9134","5"
"6697","9134","10"
"6698","16741","3"
"6699","17164","3"
"6700","17257","1"
"6701","17257","2"
"6702","17257","3"
"6703","17257","4"
"6704","17257","5"
"6705","17257","6"
"6706","17257","7"
"6707","17257","8"
"6708","17257","9"
"6709","17257","10"
"6710","17257","11"
"6711","17257","12"
"6712","17257","13"
"6713","17257","14"
"6714","17257","15"
"6715","17257","16"
"6716","17250","1"
"6717","17250","2"
"6718","17250","3"
"6719","17250","4"
"6720","17250","5"
"6721","17250","6"
"6722","17250","7"
"6723","17250","8"
"6724","17250","9"
"6725","17250","10"
"6726","17250","11"
"6727","17250","12"
"6728","17250","13"
"6729","17250","14"
"6730","17250","15"
"6731","17250","16"
"6732","17264","3"
"6733","17038","3"
"6734","17038","4"
"6735","17038","13"
"6736","17038","7"
"6737","17354","2"
"6738","17354","3"
"6739","17354","4"
"6740","17354","5"
"6741","17354","10"
"6742","17354","13"
"6743","17354","14"
"6744","13158","3"
"6745","13158","4"
"6746","13158","7"
"6747","13158","13"
"6748","17364","1"
"6749","17364","2"
"6750","17364","5"
"6751","17364","16"
"6752","17364","6"
"6753","17364","7"
"6754","17364","8"
"6755","17364","9"
"6756","17364","10"
"6757","17364","11"
"6758","17364","12"
"6760","17364","14"
"6761","17364","15"
"6762","17014","2"
"6763","17014","3"
"6764","17014","4"
"6765","17014","5"
"6766","17014","10"
"6767","17014","11"
"6768","17014","12"
"6769","17014","13"
"6770","17014","14"
"6771","17014","15"
"6772","15486","1"
"6773","15486","2"
"6774","15486","3"
"6775","15486","4"
"6776","15486","5"
"6777","15486","6"
"6778","15486","7"
"6779","15486","8"
"6780","15486","9"
"6781","15486","10"
"6782","15486","11"
"6783","15486","12"
"6784","15486","13"
"6785","15486","14"
"6786","15486","15"
"6787","15486","16"
"6788","10265","2"
"6789","10265","3"
"6790","10265","4"
"6791","10265","5"
"6792","10265","10"
"6793","10265","11"
"6794","10265","12"
"6795","10265","13"
"6796","10265","14"
"6797","10265","15"
"6798","17438","1"
"6799","17438","4"
"6800","17438","8"
"6801","14436","2"
"6802","14436","3"
"6803","14436","4"
"6804","14436","5"
"6805","14436","6"
"6806","14436","7"
"6807","14436","8"
"6808","14436","9"
"6809","14436","10"
"6810","14436","11"
"6811","14436","12"
"6812","14436","13"
"6813","14436","14"
"6814","14436","15"
"6815","14436","16"
"6816","17390","2"
"6817","17390","3"
"6818","17390","4"
"6819","17390","5"
"6820","17390","6"
"6821","17390","7"
"6822","17390","8"
"6823","17390","9"
"6824","17390","10"
"6825","17390","11"
"6826","17390","12"
"6827","17390","13"
"6828","17390","14"
"6829","17390","15"
"6830","17390","16"
"6831","16768","3"
"6838","16817","3"
"6845","16554","3"
"6846","16554","2"
"6847","16554","4"
"6848","16554","10"
"6849","16554","13"
"6850","5596","2"
"6851","5596","3"
"6852","5596","4"
"6853","5596","5"
"6854","17525","3"
"6855","17525","4"
"6856","17525","2"
"6857","5596","10"
"6858","5596","13"
"6859","5596","14"
"6860","16554","5"
"6861","16554","14"
"6862","16659","3"
"6864","17780","3"
"6865","17780","4"
"6866","17780","2"
"6867","17780","10"
"6868","17780","13"
"6869","17825","3"
"6870","17825","4"
"6871","17825","7"
"6872","17825","13"
"6876","16184","2"
"6877","16184","3"
"6878","16184","4"
"6879","16184","10"
"6880","16184","13"
"6881","17343","3"
"6882","17343","4"
"6883","17343","7"
"6884","17343","13"
"6885","16830","3"
"6886","15924","3"
"6887","14549","3"
"6888","14549","13"
"6889","16841","3"
"6890","16841","4"
"6891","16841","13"
"6892","10233","1"
"6893","10233","16"
"6894","10233","4"
"6895","10233","8"
"6896","17411","3"
"6897","17411","4"
"6898","17411","13"
"6899","17411","10"
"6900","17978","1"
"6901","17978","2"
"6902","17978","3"
"6903","17978","4"
"6904","17978","5"
"6905","17978","6"
"6906","17978","7"
"6907","17978","8"
"6908","17978","9"
"6909","17978","10"
"6910","17978","11"
"6911","17978","12"
"6912","17978","13"
"6913","17978","14"
"6914","17978","15"
"6915","17978","16"
"6916","11695","3"
"6917","11695","4"
"6918","18075","3"
"6919","18075","4"
"6920","18075","5"
"6921","18075","7"
"6922","17571","3"
"6923","17571","4"
"6924","17571","5"
"6925","17571","13"
"6926","17571","14"
"6927","16910","1"
"6928","16910","2"
"6929","16910","3"
"6930","16910","4"
"6931","16910","5"
"6932","16910","6"
"6933","16910","7"
"6934","16910","8"
"6935","16910","9"
"6936","16910","10"
"6937","16910","11"
"6938","16910","12"
"6939","16910","13"
"6940","16910","14"
"6941","16910","15"
"6942","16910","16"
"6943","17242","3"
"6944","14504","3"
"6947","11820","3"
"6948","18278","3"
"6949","18305","3"
"6950","3779","3"
"6951","3779","4"
"6952","5630","4"
"6953","4217","3"
"6954","18051","3"
"6955","18051","4"
"6956","18051","5"
"6957","17538","1"
"6958","17538","2"
"6959","17538","3"
"6960","17538","4"
"6961","17538","5"
"6962","17538","6"
"6963","17538","7"
"6964","17538","8"
"6965","17538","9"
"6966","17538","10"
"6967","17538","11"
"6968","17538","12"
"6969","17538","13"
"6970","17538","14"
"6971","17538","15"
"6972","17538","16"
"6973","18211","3"
"6974","15859","3"
"6975","18305","5"
"6976","18369","1"
"6977","18369","2"
"6978","18369","3"
"6979","18369","4"
"6980","18369","5"
"6981","18369","6"
"6982","18369","7"
"6983","18369","8"
"6984","18369","9"
"6985","18369","10"
"6986","18369","11"
"6987","18369","12"
"6988","18369","13"
"6989","18369","14"
"6990","18369","15"
"6991","18369","16"
"7019","18512","2"
"7020","18512","3"
"7021","18512","4"
"7022","18512","7"
"7023","18512","10"
"7024","18512","13"
"7025","18535","2"
"7026","18535","3"
"7027","18535","4"
"7028","18535","5"
"7029","18466","3"
"7030","18466","4"
"7031","18287","1"
"7032","18287","2"
"7033","18287","3"
"7034","18287","4"
"7035","18287","5"
"7036","18287","6"
"7037","18287","7"
"7038","18287","8"
"7039","18287","9"
"7040","18287","10"
"7041","18287","11"
"7042","18287","12"
"7043","18287","13"
"7044","18287","14"
"7045","18287","15"
"7046","18287","16"
"7047","18638","3"
"7048","18638","4"
"7049","18638","13"
"7050","11820","13"
"7051","16957","3"
"7052","16957","4"
"7053","18723","2"
"7054","18723","3"
"7055","18723","4"
"7056","18723","10"
"7057","18723","11"
"7058","18723","13"
"7059","18741","3"
"7060","18741","4"
"7061","18741","13"
"7062","18661","1"
"7063","18661","2"
"7064","18661","3"
"7065","18661","4"
"7066","18661","5"
"7067","18661","6"
"7068","18661","7"
"7069","18661","8"
"7070","18661","9"
"7071","18661","10"
"7072","18661","11"
"7073","18661","12"
"7074","18661","13"
"7075","18661","14"
"7076","18661","15"
"7077","18661","16"
"7078","16648","3"
"7079","18810","1"
"7080","18810","2"
"7081","18810","3"
"7082","18810","4"
"7083","18810","5"
"7084","18810","6"
"7085","18810","7"
"7086","18810","8"
"7087","18810","9"
"7088","18810","10"
"7089","18810","11"
"7090","18810","12"
"7091","18810","13"
"7092","18810","14"
"7093","18810","15"
"7094","18810","16"
"7098","8889","6"
"7099","8889","7"
"7100","8889","8"
"7101","8889","9"
"7102","18822","3"
"7103","18822","13"
"7104","18914","1"
"7105","18914","2"
"7106","18914","3"
"7107","18914","4"
"7108","18914","5"
"7109","18914","6"
"7110","18914","7"
"7111","18914","8"
"7112","18914","9"
"7113","18914","10"
"7114","18914","11"
"7115","18914","12"
"7116","18914","13"
"7117","18914","14"
"7118","18914","15"
"7119","18914","16"
"7120","10185","3"
"7121","10185","4"
"7122","10185","2"
"7123","10185","13"
"7124","10185","10"
"7130","19102","1"
"7131","19102","2"
"7132","19102","3"
"7133","19102","4"
"7134","19102","5"
"7135","19102","6"
"7136","19102","7"
"7137","19102","8"
"7138","19102","9"
"7139","19102","10"
"7140","19102","11"
"7141","19102","12"
"7142","19102","13"
"7143","19102","14"
"7144","19102","15"
"7145","19102","16"
"7146","18531","3"
"7147","19103","1"
"7148","19103","2"
"7149","19103","3"
"7150","19103","4"
"7151","19103","5"
"7152","19103","6"
"7153","19103","7"
"7154","19103","8"
"7155","19103","9"
"7156","19103","10"
"7157","19103","11"
"7158","19103","12"
"7159","19103","13"
"7160","19103","14"
"7161","19103","15"
"7162","19103","16"
"7163","18358","3"
"7164","18358","4"
"7165","18743","3"
"7166","18743","4"
"7167","18743","13"
"7168","18972","3"
"7169","19171","2"
"7170","19171","3"
"7171","19171","4"
"7172","19171","10"
"7173","19171","13"
"7174","17724","1"
"7175","17724","2"
"7176","17724","3"
"7177","17724","4"
"7178","17724","5"
"7179","17724","6"
"7180","17724","7"
"7181","17724","8"
"7182","17724","9"
"7183","17724","10"
"7184","17724","11"
"7185","17724","12"
"7186","17724","13"
"7187","17724","14"
"7188","17724","15"
"7189","17724","16"
"7190","19226","1"
"7191","19226","2"
"7192","19226","3"
"7193","19226","4"
"7194","19226","5"
"7195","19226","6"
"7196","19226","7"
"7197","19226","8"
"7198","19226","9"
"7199","19226","10"
"7200","19226","11"
"7201","19226","12"
"7202","19226","13"
"7203","19226","14"
"7204","19226","15"
"7205","19226","16"
"7206","18283","1"
"7207","18283","2"
"7208","18283","3"
"7209","18283","4"
"7210","18283","5"
"7211","18283","6"
"7212","18283","7"
"7213","18283","8"
"7214","18283","9"
"7215","18283","10"
"7216","18283","11"
"7217","18283","12"
"7218","18283","13"
"7219","18283","14"
"7220","18283","15"
"7221","18283","16"
"7222","18720","1"
"7223","18720","2"
"7224","18720","3"
"7225","18720","4"
"7226","18720","5"
"7227","18720","6"
"7228","18720","7"
"7229","18720","8"
"7230","18720","9"
"7231","18720","10"
"7232","18720","11"
"7233","18720","12"
"7234","18720","13"
"7235","18720","14"
"7236","18720","15"
"7237","18720","16"
"7238","15505","1"
"7239","15505","2"
"7240","15505","3"
"7241","15505","4"
"7242","15505","5"
"7243","15505","6"
"7244","15505","7"
"7245","15505","8"
"7246","15505","9"
"7247","15505","10"
"7248","15505","11"
"7249","15505","12"
"7250","15505","13"
"7251","15505","14"
"7252","15505","15"
"7253","15505","16"
"7254","19282","3"
"7255","19190","3"
"7257","18333","1"
"7258","18333","2"
"7259","18333","3"
"7260","18333","4"
"7261","18333","5"
"7262","18333","6"
"7263","18333","7"
"7264","18333","8"
"7265","18333","9"
"7266","18333","10"
"7267","18333","11"
"7268","18333","12"
"7269","18333","13"
"7270","18333","14"
"7271","18333","15"
"7272","18333","16"
"7273","18500","3"
"7274","18500","10"
"7275","18500","13"
"7276","17910","1"
"7277","17910","6"
"7278","17910","8"
"7279","17910","9"
"7280","17910","7"
"7281","19383","1"
"7282","19383","2"
"7283","19383","3"
"7284","19383","4"
"7285","19383","5"
"7286","19383","6"
"7287","19383","7"
"7288","19383","8"
"7289","19383","9"
"7290","19383","10"
"7291","19383","11"
"7292","19383","12"
"7293","19383","13"
"7294","19383","14"
"7295","19383","15"
"7296","19383","16"
"7297","19430","3"
"7298","19430","2"
"7299","19430","4"
"7300","19430","5"
"7301","13142","2"
"7302","13142","3"
"7303","13142","4"
"7304","13142","5"
"7305","13142","10"
"7306","13142","11"
"7307","13142","12"
"7308","13142","13"
"7309","13142","14"
"7310","13142","15"
"7311","13142","16"
"7313","18537","3"
"7314","18537","13"
"7315","18537","10"
"7316","17594","3"
"7317","17594","4"
"7318","17594","13"
"7319","16578","3"
"7320","16578","13"
"7321","17732","13"
"7322","17732","3"
"7323","19606","2"
"7324","19606","3"
"7325","19606","4"
"7326","19606","5"
"7327","19606","10"
"7328","19606","13"
"7329","19606","14"
"7330","18979","3"
"7331","18979","13"
"7332","18979","14"
"7333","17761","3"
"7334","17761","4"
"7335","17761","2"
"7336","11983","3"
"7337","11983","13"
"7338","18492","3"
"7339","18492","4"
"7340","19665","1"
"7341","19665","2"
"7342","19665","3"
"7343","19665","4"
"7344","19665","5"
"7345","19665","6"
"7346","19665","7"
"7347","19665","8"
"7348","19665","9"
"7349","19665","10"
"7350","19665","11"
"7351","19665","12"
"7352","19665","13"
"7353","19665","14"
"7354","19665","15"
"7355","19665","16"
"7356","7088","3"
"7359","19678","3"
"7360","19735","3"
"7361","19735","1"
"7362","19735","2"
"7363","19735","4"
"7364","19735","5"
"7365","19735","6"
"7366","19735","7"
"7367","19735","8"
"7368","19735","9"
"7369","19735","10"
"7370","19735","11"
"7371","19735","12"
"7372","19735","13"
"7373","19735","14"
"7374","19735","15"
"7375","19735","16"
"7376","16121","3"
"7377","16121","13"
"7378","17553","3"
"7379","19627","1"
"7380","19627","7"
"7381","19627","8"
"7382","7333","1"
"7383","7333","2"
"7384","7333","3"
"7385","7333","4"
"7386","7333","5"
"7387","7333","6"
"7388","7333","7"
"7389","7333","8"
"7390","7333","9"
"7391","7333","10"
