"exr_id","exf_id","rce_id"
"26625","5493","15"
"26626","5493","5"
"26628","5500","1"
"26629","5500","6"
"26630","5500","7"
"26631","5500","8"
"26632","5500","9"
"26638","5501","2"
"26639","5501","10"
"26640","5501","11"
"26641","5501","12"
"26642","5501","3"
"26643","5501","13"
"26644","5501","14"
"26645","5501","4"
"26646","5501","15"
"26647","5501","5"
"26649","5505","1"
"26650","5505","6"
"26651","5505","7"
"26652","5505","8"
"26653","5505","4"
"26654","5505","15"
"26655","5505","5"
"26656","5505","9"
"26657","5505","2"
"26658","5505","11"
"26659","5505","12"
"26660","5506","1"
"26661","5506","6"
"26662","5506","7"
"26663","5506","8"
"26664","5506","9"
"26665","5506","2"
"26666","5506","10"
"26667","5506","11"
"26668","5506","12"
"26669","5506","3"
"26670","5506","13"
"26671","5506","14"
"26672","5506","4"
"26673","5506","15"
"26674","5506","5"
"26676","5508","11"
"26677","5508","12"
"26678","5508","13"
"26679","5508","4"
"26680","5508","15"
"26681","5508","5"
"26683","3935","1"
"26684","3935","6"
"26685","3935","7"
"26686","3935","8"
"26687","3935","9"
"26688","3935","2"
"26689","3935","10"
"26690","3935","11"
"26691","3935","12"
"26692","3935","3"
"26693","3935","13"
"26694","3935","14"
"26695","3935","4"
"26696","3935","15"
"26697","3935","5"
"26699","5497","1"
"26700","5497","6"
"26701","5497","7"
"26702","5497","8"
"26703","5497","9"
"26704","5497","2"
"26705","5497","10"
"26706","5497","11"
"26707","5497","12"
"26708","5497","4"
"26709","5497","15"
"26710","5497","5"
"26712","5509","7"
"26713","5509","8"
"26714","5509","2"
"26715","5509","10"
"26716","5509","11"
"26717","5509","3"
"26718","5509","13"
"26719","5509","4"
"26721","2909","8"
"26722","5511","3"
"26723","5511","13"
"26724","5512","1"
"26725","5512","6"
"26726","5512","7"
"26727","5512","8"
"26728","5512","9"
"26729","5512","2"
"26730","5512","10"
"26731","5512","11"
"26732","5512","12"
"26733","5512","3"
"26734","5512","13"
"26735","5512","14"
"26736","5512","4"
"26737","5512","15"
"26738","5512","5"
"26740","5492","3"
"26741","5517","1"
"26742","5517","6"
"26743","5517","7"
"26744","5517","8"
"26745","5517","9"
"26746","5517","2"
"26747","5517","10"
"26748","5517","11"
"26749","5517","12"
"26750","5517","3"
"26751","5517","13"
"26752","5517","14"
"26753","5517","4"
"26754","5517","15"
"26755","5517","5"
"26757","3693","14"
"26758","3693","15"
"26759","3693","5"
"26760","5518","1"
"26761","5518","6"
"26762","5518","7"
"26763","5518","8"
"26764","5518","9"
"26765","5518","2"
"26766","5518","10"
"26767","5518","11"
"26768","5518","12"
"26769","5518","3"
"26770","5518","13"
"26771","5518","14"
"26772","5518","4"
"26773","5518","15"
"26774","5518","5"
"26776","5519","1"
"26777","5519","6"
"26778","5519","7"
"26779","5519","8"
"26780","5519","9"
"26781","5519","2"
"26782","5519","10"
"26783","5519","11"
"26784","5519","12"
"26785","5519","3"
"26786","5519","13"
"26787","5519","14"
"26788","5519","4"
"26789","5519","15"
"26790","5519","5"
"26792","5381","2"
"26793","5381","3"
"26794","5381","13"
"26795","5381","14"
"26796","5381","4"
"26797","4606","13"
"26798","5522","3"
"26799","2109","1"
"26800","2109","6"
"26801","2109","8"
"26802","2109","9"
"26812","5525","3"
"26813","5525","13"
"26814","5525","14"
"26819","5528","2"
"26820","5528","10"
"26821","5528","11"
"26822","5528","12"
"26823","5528","3"
"26824","5528","13"
"26825","5528","14"
"26826","5528","4"
"26827","5528","15"
"26828","5528","5"
"26830","5529","1"
"26831","5529","6"
"26832","5529","7"
"26833","5529","8"
"26834","5529","9"
"26835","5529","2"
"26836","5529","10"
"26837","5529","11"
"26838","5529","12"
"26839","5529","3"
"26840","5529","13"
"26841","5529","14"
"26842","5529","4"
"26843","5529","15"
"26844","5529","5"
"26846","3534","13"
"26847","5530","1"
"26848","5530","6"
"26849","5530","7"
"26850","5530","8"
"26851","5530","9"
"26852","5530","2"
"26853","5530","10"
"26854","5530","11"
"26855","5530","12"
"26856","5530","3"
"26857","5530","13"
"26858","5530","14"
"26859","5530","4"
"26860","5530","15"
"26861","5530","5"
"26863","5531","1"
"26864","5531","7"
"26865","5531","9"
"26866","5531","15"
"26867","5532","1"
"26868","5532","6"
"26869","5532","7"
"26870","5532","8"
"26871","5532","9"
"26872","5532","2"
"26873","4975","3"
"26874","5535","1"
"26875","5535","6"
"26876","5535","7"
"26877","5535","8"
"26878","5535","9"
"26879","5535","2"
"26880","5535","10"
"26881","5535","11"
"26882","5535","12"
"26883","5535","3"
"26884","5535","13"
"26885","5535","14"
"26886","5535","4"
"26887","5535","15"
"26888","5535","5"
"26890","5538","3"
"26891","5538","15"
"26892","5538","5"
"26893","5541","1"
"26894","5541","6"
"26895","5541","7"
"26896","5541","8"
"26897","5541","9"
"26898","5541","2"
"26899","5541","10"
"26900","5541","11"
"26901","5541","12"
"26902","5541","3"
"26903","5541","13"
"26904","5541","14"
"26905","5541","4"
"26906","5541","15"
"26907","5541","5"
"26909","5542","6"
"26910","5542","7"
"26911","5542","8"
"26912","5542","2"
"26913","5542","10"
"26914","5542","11"
"26915","5542","12"
"26916","5542","3"
"26917","5542","13"
"26918","5542","14"
"26919","5542","4"
"26920","5542","15"
"26921","5542","5"
"26923","5545","2"
"26924","5545","10"
"26925","5545","11"
"26926","5545","12"
"26927","5545","3"
"26928","5545","13"
"26929","5545","14"
"26930","5545","4"
"26931","5545","15"
"26932","5545","5"
"26934","5549","1"
"26935","5549","6"
"26936","5549","7"
"26937","5549","8"
"26938","5549","9"
"26939","5549","2"
"26940","5549","10"
"26941","5549","11"
"26942","5549","12"
"26943","5549","3"
"26944","5549","13"
"26945","5549","14"
"26946","5549","4"
"26947","5549","15"
"26948","5549","5"
"26950","5551","3"
"26951","4283","2"
"26952","4283","10"
"26953","4283","11"
"26954","4283","12"
"26955","4283","13"
"26956","4283","14"
"26957","4283","4"
"26958","4283","15"
"26959","4283","5"
"26960","5554","1"
"26961","5554","6"
"26962","5554","7"
"26963","5554","8"
"26964","5554","9"
"26965","5554","2"
"26966","5554","10"
"26967","5554","11"
"26968","5554","12"
"26969","5554","3"
"26970","5554","13"
"26971","5554","14"
"26972","5554","4"
"26973","5554","15"
"26974","5554","5"
"26976","5555","1"
"26977","5555","7"
"26978","5555","8"
"26979","5555","9"
"26980","5555","13"
"26981","5555","14"
"26982","5555","4"
"26983","5555","15"
"26986","5556","1"
"26987","5556","6"
"26988","5556","7"
"26989","5556","8"
"26990","5556","9"
"26991","5556","2"
"26992","5556","10"
"26993","5556","11"
"26994","5556","12"
"26995","5556","3"
"26996","5556","13"
"26997","5556","14"
"26998","5556","4"
"26999","5556","15"
"27000","5556","5"
"27002","5557","1"
"27003","5557","6"
"27004","5557","7"
"27005","5557","8"
"27006","5557","9"
"27007","5557","2"
"27008","5557","10"
"27009","5557","11"
"27010","5557","12"
"27011","5557","3"
"27012","5557","13"
"27013","5557","14"
"27014","5557","4"
"27015","5557","15"
"27016","5557","5"
"27018","4421","9"
"27019","5560","3"
"27020","5560","13"
"27021","5560","14"
"27022","5560","4"
"27023","5560","15"
"27024","5560","5"
"27026","5474","1"
"27027","5474","6"
"27028","5474","7"
"27029","5474","8"
"27030","5474","9"
"27031","5474","2"
"27032","5474","10"
"27033","5474","11"
"27034","5474","12"
"27035","5474","3"
"27036","5474","13"
"27037","5474","14"
"27038","5474","4"
"27039","5474","15"
"27040","5474","5"
"27042","3676","1"
"27043","3676","6"
"27044","3676","7"
"27045","3676","8"
"27046","3676","9"
"27047","3676","2"
"27048","3676","10"
"27049","3676","11"
"27050","3676","12"
"27051","3676","3"
"27052","3676","13"
"27053","3676","14"
"27054","3676","4"
"27055","3676","15"
"27056","3676","5"
"27058","5565","1"
"27059","5565","6"
"27060","5565","7"
"27061","5565","8"
"27062","5565","9"
"27063","5565","2"
"27064","5565","10"
"27065","5565","11"
"27066","5565","12"
"27067","5565","3"
"27068","5565","13"
"27069","5565","14"
"27070","5565","4"
"27071","5565","15"
"27073","5566","1"
"27074","5566","6"
"27075","5566","7"
"27076","5566","8"
"27077","5566","9"
"27078","5566","13"
"27079","5566","14"
"27080","5566","15"
"27081","5409","3"
"27082","5409","13"
"27084","5569","6"
"27085","5569","7"
"27086","5569","8"
"27087","5569","9"
"27088","5569","2"
"27089","5569","10"
"27090","5569","11"
"27091","5569","12"
"27092","5569","3"
"27093","5569","13"
"27094","5569","14"
"27095","5569","4"
"27096","5569","15"
"27097","5569","5"
"27099","5564","1"
"27100","5564","6"
"27101","5564","7"
"27102","5564","8"
"27103","5564","9"
"27104","4994","2"
"27105","4994","10"
"27106","4994","11"
"27107","4994","12"
"27108","4994","3"
"27109","4994","13"
"27110","4994","14"
"27111","4994","4"
"27112","4994","15"
"27113","4994","5"
"27115","5571","3"
"27116","5571","13"
"27117","5571","4"
"27118","5572","1"
"27119","5572","6"
"27120","5572","7"
"27121","5572","8"
"27122","5572","9"
"27123","5572","2"
"27124","5572","10"
"27125","5572","11"
"27126","5572","12"
"27127","5572","3"
"27128","5572","13"
"27129","5572","14"
"27130","5572","4"
"27131","5572","15"
"27132","5572","5"
"27134","5470","2"
"27135","5470","10"
"27136","5470","11"
"27137","5470","12"
"27138","5470","3"
"27139","5470","13"
"27140","5470","14"
"27141","5470","4"
"27142","5470","15"
"27143","5470","5"
"27145","5573","1"
"27146","5573","6"
"27147","5573","7"
"27148","5573","8"
"27149","5573","9"
"27150","5573","2"
"27151","5573","10"
"27152","5573","11"
"27153","5573","12"
"27154","5573","3"
"27155","5573","13"
"27156","5573","14"
"27157","5573","4"
"27158","5573","15"
"27159","5573","5"
"27161","3311","3"
"27162","3311","13"
"27163","3311","14"
"27164","3311","4"
"27165","5527","1"
"27166","5527","6"
"27167","5527","7"
"27168","5527","8"
"27169","5527","9"
"27181","1432","4"
"27182","5580","2"
"27183","5580","10"
"27184","5580","11"
"27185","5580","3"
"27186","5580","13"
"27187","5580","4"
"27188","5580","15"
"27190","5582","3"
"27191","5582","13"
"27192","5582","14"
"27193","4682","1"
"27194","4682","6"
"27195","4682","7"
"27196","4682","8"
"27197","4682","9"
"27200","4682","11"
"27201","4682","12"
"27202","4682","3"
"27203","4682","13"
"27204","4682","14"
"27205","4682","4"
"27206","4682","15"
"27207","4682","5"
"27209","5586","6"
"27210","5586","7"
"27211","5586","8"
"27212","5586","9"
"27213","5586","2"
"27214","5586","10"
"27215","5586","11"
"27216","5586","12"
"27217","5586","3"
"27218","5586","13"
"27219","5586","14"
"27220","5586","4"
"27221","5586","15"
"27222","5586","5"
"27224","5588","3"
"27225","5588","13"
"27226","5588","14"
"27227","5588","4"
"27228","5589","7"
"27229","5589","2"
"27230","5589","10"
"27231","5589","11"
"27232","5589","12"
"27233","5589","3"
"27234","5589","13"
"27235","5589","14"
"27236","5589","4"
"27237","5589","15"
"27238","5589","5"
"27240","5592","1"
"27241","5592","6"
"27242","5592","7"
"27243","5592","8"
"27244","5592","9"
"27245","5592","2"
"27246","5592","10"
"27247","5592","11"
"27248","5592","12"
"27249","5592","3"
"27250","5592","13"
"27251","5592","14"
"27252","5592","4"
"27253","5592","15"
"27254","5592","5"
"27256","5596","1"
"27257","5596","6"
"27258","5596","7"
"27259","5596","8"
"27260","5596","9"
"27261","5596","2"
"27262","5596","10"
"27263","5596","11"
"27264","5596","12"
"27265","5596","3"
"27266","5596","13"
"27267","5596","14"
"27268","5596","4"
"27269","5596","15"
"27270","5596","5"
"27272","4762","3"
"27274","4762","14"
"27275","4762","5"
"27276","5597","1"
"27277","5597","6"
"27278","5597","7"
"27279","5597","8"
"27280","5597","9"
"27281","5597","2"
"27282","5597","10"
"27283","5597","11"
"27284","5597","12"
"27285","5597","3"
"27286","5597","13"
"27287","5597","14"
"27288","5597","4"
"27289","5597","15"
"27290","5597","5"
"27292","5601","3"
"27293","5601","13"
"27294","4822","7"
"27295","4822","4"
"27296","4822","15"
"27297","4822","1"
"27298","4822","6"
"27299","4822","8"
"27300","4822","9"
"27301","5606","1"
"27302","5606","8"
"27303","4516","2"
"27304","4516","10"
"27305","4516","11"
"27306","4516","12"
"27307","4822","3"
"27308","5611","10"
"27309","5611","3"
"27310","5611","13"
"27311","5611","14"
"27312","5611","5"
"27314","5612","2"
"27315","5612","10"
"27316","5612","11"
"27317","5612","12"
"27318","5612","3"
"27319","5612","13"
"27320","5612","14"
"27321","5612","4"
"27322","5612","15"
"27323","5612","5"
"27325","2626","1"
"27326","2626","6"
"27327","2626","7"
"27328","2626","8"
"27329","2626","9"
"27331","5614","1"
"27332","5614","6"
"27333","5614","7"
"27334","5614","8"
"27335","5614","9"
"27336","5614","2"
"27337","5614","10"
"27338","5614","11"
"27339","5614","12"
"27340","5614","3"
"27341","5614","13"
"27342","5614","14"
"27343","5614","4"
"27344","5614","15"
"27345","5614","5"
"27347","5619","1"
"27348","5619","6"
"27349","5619","7"
"27350","5619","8"
"27351","5619","9"
"27352","5619","2"
"27353","5619","10"
"27354","5619","11"
"27355","5619","12"
"27356","5619","3"
"27357","5619","13"
"27358","5619","14"
"27359","5619","4"
"27360","5619","15"
"27361","5619","5"
"27363","5629","1"
"27364","5629","6"
"27365","5629","7"
"27366","5629","8"
"27367","5629","9"
"27368","5629","2"
"27369","5629","10"
"27370","5629","11"
"27371","5629","12"
"27372","5629","3"
"27373","5629","13"
"27374","5629","14"
"27375","5629","4"
"27376","5629","15"
"27377","5629","5"
"27379","5631","7"
"27380","5631","2"
"27381","5631","10"
"27382","5631","11"
"27383","5631","12"
"27384","5631","3"
"27385","5631","13"
"27386","5631","14"
"27387","5631","4"
"27388","5631","15"
"27389","5631","5"
"27391","5630","3"
"27392","5630","13"
"27393","5630","14"
"27394","5630","4"
"27395","5630","15"
"27396","5630","5"
"27398","5633","10"
"27399","5633","3"
"27400","5633","13"
"27406","2815","1"
"27407","2815","6"
"27408","2815","7"
"27409","2815","8"
"27410","2815","9"
"27411","2815","2"
"27412","2815","10"
"27413","2815","11"
"27414","2815","12"
"27415","2815","3"
"27416","2815","13"
"27417","2815","14"
"27418","2815","4"
"27419","2815","15"
"27420","2815","5"
"27422","5635","1"
"27423","5635","6"
"27424","5635","7"
"27425","5635","8"
"27426","5635","9"
"27427","5635","2"
"27428","5635","10"
"27429","5635","11"
"27430","5635","12"
"27431","5635","3"
"27432","5635","13"
"27433","5635","14"
"27434","5635","4"
"27435","5635","15"
"27436","5635","5"
"27438","5638","1"
"27439","5638","6"
"27440","5638","7"
"27441","5638","8"
"27442","5638","9"
"27443","5638","2"
"27444","5638","10"
"27445","5638","11"
"27446","5638","12"
"27447","5638","3"
"27448","5638","13"
"27449","5638","14"
"27450","5638","4"
"27451","5638","15"
"27452","5638","5"
"27454","4845","2"
"27455","4845","11"
"27456","5623","1"
"27457","5623","6"
"27458","5623","7"
"27459","5623","8"
"27460","5623","9"
"27461","5623","2"
"27462","5623","10"
"27463","5623","11"
"27464","5623","12"
"27465","5623","3"
"27466","5623","13"
"27467","5623","14"
"27468","5623","4"
"27469","5623","15"
"27470","5623","5"
"27472","5399","6"
"27473","5643","2"
"27474","5643","10"
"27475","5643","3"
"27476","5643","13"
"27477","5643","14"
"27478","5643","4"
"27479","5643","15"
"27480","5643","5"
"27482","5644","3"
"27483","5645","1"
"27484","5645","6"
"27485","5645","7"
"27486","5645","8"
"27487","5645","9"
"27488","5645","2"
"27489","5645","10"
"27490","5645","11"
"27491","5645","12"
"27492","5645","3"
"27493","5645","13"
"27494","5645","14"
"27495","5645","4"
"27496","5645","15"
"27497","5645","5"
"27499","5647","1"
"27500","5647","6"
"27501","5647","7"
"27502","5647","8"
"27503","5647","9"
"27504","5647","2"
"27505","5647","10"
"27506","5647","11"
"27507","5647","12"
"27508","5647","3"
"27509","5647","13"
"27510","5647","14"
"27511","5647","4"
"27512","5647","15"
"27513","5647","5"
"27515","5618","1"
"27516","5618","6"
"27517","5618","7"
"27518","5618","8"
"27519","5618","9"
"27520","5618","2"
"27521","5618","10"
"27522","5618","11"
"27523","5618","12"
"27524","5618","3"
"27525","5618","13"
"27526","5618","14"
"27527","5618","4"
"27528","5618","15"
"27529","5618","5"
"27531","5649","2"
"27532","5649","10"
"27533","5649","11"
"27534","5649","12"
"27535","5649","3"
"27536","5649","13"
"27537","5649","14"
"27538","5649","4"
"27539","5649","15"
"27540","5649","5"
"27542","5445","2"
"27543","5445","10"
"27544","5445","11"
"27545","5445","12"
"27546","5445","3"
"27547","5445","13"
"27548","5445","14"
"27549","5445","4"
"27550","5445","15"
"27551","5445","5"
"27557","5587","2"
"27558","5587","10"
"27559","5587","11"
"27560","5587","12"
"27561","5587","3"
"27562","5587","13"
"27563","5587","14"
"27564","5587","4"
"27565","5587","15"
"27566","5587","5"
"27568","5653","3"
"27569","5653","13"
"27570","5653","14"
"27571","5653","4"
"27572","5653","15"
"27573","5653","5"
"27576","5654","1"
"27577","5654","6"
"27578","5654","7"
"27579","5654","8"
"27580","5654","9"
"27581","5654","2"
"27582","5654","10"
"27583","5654","11"
"27584","5654","12"
"27585","5654","3"
"27586","5654","13"
"27587","5654","14"
"27588","5654","4"
"27589","5654","15"
"27590","5654","5"
"27592","5656","1"
"27593","5656","6"
"27594","5656","7"
"27595","5656","8"
"27596","5656","9"
"27597","5656","2"
"27598","5656","10"
"27599","5656","11"
"27600","5656","12"
"27601","5656","3"
"27602","5656","13"
"27603","5656","14"
"27604","5656","4"
"27605","5656","15"
"27606","5656","5"
"27608","5657","3"
"27609","5658","10"
"27610","5658","11"
"27611","5658","12"
"27612","5658","3"
"27613","5658","13"
"27614","5658","14"
"27615","5658","4"
"27616","5661","1"
"27617","5661","6"
"27618","5661","7"
"27619","5661","8"
"27620","5661","9"
"27621","5661","2"
"27622","5661","10"
"27623","5661","11"
"27624","5661","12"
"27625","5661","3"
"27626","5661","13"
"27627","5661","14"
"27628","5661","4"
"27629","5661","15"
"27630","5661","5"
"27632","5662","1"
"27633","5662","6"
"27634","5662","7"
"27635","5662","8"
"27636","5662","9"
"27637","5662","2"
"27638","5662","10"
"27639","5662","11"
"27640","5662","12"
"27641","5662","3"
"27642","5662","13"
"27643","5662","14"
"27644","5662","4"
"27645","5662","15"
"27646","5662","5"
"27648","5304","3"
"27649","5304","13"
"27650","5304","14"
"27651","5304","4"
"27652","5304","15"
"27653","5304","5"
"27655","5665","7"
"27656","5665","2"
"27657","5665","10"
"27658","5665","11"
"27659","5665","12"
"27660","5665","3"
"27661","5665","13"
"27662","5665","14"
"27663","5665","4"
"27664","5665","15"
"27665","5665","5"
"27667","4561","11"
"27668","4561","4"
"27669","2260","11"
"27670","2260","13"
"27671","2260","14"
"27672","2260","4"
"27673","2260","15"
"27674","5668","1"
"27675","5668","6"
"27676","5668","7"
"27677","5668","8"
"27678","5668","9"
"27679","5668","2"
"27680","5668","10"
"27681","5668","11"
"27682","5668","12"
"27683","5668","3"
"27684","5668","13"
"27685","5668","14"
"27686","5668","4"
"27687","5668","15"
"27688","5668","5"
"27695","5475","3"
"27696","5475","13"
"27697","5475","14"
"27698","5475","4"
"27699","5475","15"
"27700","5475","5"
"27702","5675","1"
"27703","5675","6"
"27704","5675","7"
"27705","5675","8"
"27706","5675","9"
"27708","5676","3"
"27709","5676","13"
"27710","5676","14"
"27711","5678","1"
"27712","5678","6"
"27713","5678","7"
"27714","5678","8"
"27715","5678","9"
"27716","5678","2"
"27717","5678","10"
"27718","5678","11"
"27719","5678","12"
"27720","5678","3"
"27721","5678","13"
"27722","5678","14"
"27723","5678","4"
"27724","5678","15"
"27725","5678","5"
"27727","5679","1"
"27728","5679","6"
"27729","5679","7"
"27730","5679","8"
"27731","5679","9"
"27732","5679","2"
"27733","5679","10"
"27734","5679","11"
"27735","5679","12"
"27736","5679","3"
"27737","5679","13"
"27738","5679","14"
"27739","5679","4"
"27740","5679","15"
"27741","5679","5"
"27743","2821","3"
"27744","2821","14"
"27745","5682","1"
"27746","5682","6"
"27747","5682","7"
"27748","5682","8"
"27749","5682","9"
"27750","5682","2"
"27751","5682","10"
"27752","5682","11"
"27753","5682","12"
"27754","5682","3"
"27755","5682","13"
"27756","5682","14"
"27757","5682","4"
"27758","5682","15"
"27759","5682","5"
"27761","5407","10"
"27762","5407","3"
"27763","5407","13"
"27764","5407","14"
"27765","5407","5"
"27766","5686","1"
"27767","5686","6"
"27768","5686","7"
"27769","5686","8"
"27770","5686","9"
"27771","5686","2"
"27772","5686","10"
"27773","5686","11"
"27774","5686","12"
"27775","5686","3"
"27776","5686","13"
"27777","5686","14"
"27778","5686","4"
"27779","5686","15"
"27780","5686","5"
"27782","5687","1"
"27783","5687","6"
"27784","5687","7"
"27785","5687","8"
"27786","5687","9"
"27787","5687","2"
"27788","5687","10"
"27789","5687","11"
"27790","5687","12"
"27791","5687","3"
"27792","5687","13"
"27793","5687","14"
"27794","5687","4"
"27795","5687","15"
"27796","5687","5"
"27798","5606","9"
"27799","5674","3"
"27800","5674","13"
"27801","5674","14"
"27802","5674","5"
"27803","5287","3"
"27804","5695","1"
"27805","5695","6"
"27806","5695","7"
"27807","5695","8"
"27808","5695","9"
"27809","5695","2"
"27810","5695","10"
"27811","5695","11"
"27812","5695","12"
"27813","5695","3"
"27814","5695","13"
"27815","5695","14"
"27816","5695","4"
"27817","5695","15"
"27818","5695","5"
"27820","5699","1"
"27821","5699","6"
"27822","5699","7"
"27823","5699","8"
"27824","5699","9"
"27825","5699","2"
"27826","5699","10"
"27827","5699","11"
"27828","5699","12"
"27829","5699","3"
"27830","5699","13"
"27831","5699","14"
"27832","5699","4"
"27833","5699","15"
"27834","5699","5"
"27845","5700","3"
"27846","5700","13"
"27847","5700","14"
"27848","5700","4"
"27849","5700","15"
"27850","5700","5"
"27853","5705","1"
"27854","5705","6"
"27855","5705","7"
"27856","5705","8"
"27857","5705","9"
"27868","5659","1"
"27869","5659","6"
"27870","5659","7"
"27871","5659","8"
"27872","5659","9"
"27873","5659","2"
"27874","5659","10"
"27875","5659","11"
"27876","5659","12"
"27877","5659","3"
"27878","5659","13"
"27879","5659","14"
"27880","5659","4"
"27881","5659","15"
"27882","5659","5"
"27884","5707","3"
"27885","5710","7"
"27886","5710","8"
"27887","5710","10"
"27888","5710","11"
"27889","5710","3"
"27890","5710","13"
"27891","5710","4"
"27893","5710","6"
"27894","5710","2"
"27895","5708","1"
"27897","5708","7"
"27898","5708","8"
"27900","5708","13"
"27901","5708","4"
"27905","5712","7"
"27912","5712","3"
"27913","5712","13"
"27914","5712","14"
"27917","5712","5"
"27919","5713","1"
"27920","5713","6"
"27921","5713","7"
"27922","5713","8"
"27923","5713","9"
"27924","5713","2"
"27925","5713","10"
"27926","5713","11"
"27927","5713","12"
"27928","5713","3"
"27929","5713","13"
"27930","5713","14"
"27931","5713","4"
"27932","5713","15"
"27933","5713","5"
"27935","5227","1"
"27936","5227","6"
"27937","5227","7"
"27938","5227","8"
"27939","5227","9"
"27940","5227","2"
"27941","5227","10"
"27942","5227","11"
"27943","5227","12"
"27944","5227","3"
"27945","5227","13"
"27946","5227","14"
"27947","5227","4"
"27948","5227","15"
"27949","5227","5"
"27951","5717","6"
"27952","5717","7"
"27953","5717","8"
"27954","5717","2"
"27955","5717","10"
"27956","5717","11"
"27957","5717","12"
"27958","5717","13"
"27959","5717","14"
"27960","5717","4"
"27961","5717","15"
"27962","5717","5"
"27964","5717","1"
"27965","5717","9"
"27966","5717","3"
"27967","5719","2"
"27968","5719","10"
"27969","5719","11"
"27971","5719","3"
"27972","5719","13"
"27973","5719","14"
"27974","5719","4"
"27978","5606","6"
"27979","5606","7"
"27986","5663","10"
"27989","5663","3"
"27990","5663","13"
"27991","5663","14"
"28005","4132","3"
"28006","4132","13"
"28007","4132","14"
"28012","5722","1"
"28013","5722","6"
"28014","5722","7"
"28015","5722","8"
"28016","5722","9"
"28017","5722","2"
"28018","5722","10"
"28019","5722","11"
"28020","5722","12"
"28021","5722","3"
"28022","5722","13"
"28023","5722","14"
"28024","5722","4"
"28025","5722","15"
"28026","5722","5"
"28028","5723","1"
"28029","5723","6"
"28030","5723","7"
"28031","5723","8"
"28032","5723","9"
"28033","5723","2"
"28034","5723","10"
"28035","5723","11"
"28036","5723","12"
"28037","5723","3"
"28038","5723","13"
"28039","5723","14"
"28040","5723","4"
"28041","5723","15"
"28042","5723","5"
"28044","5724","1"
"28045","5724","6"
"28046","5724","7"
"28047","5724","8"
"28049","5727","1"
"28050","5727","6"
"28051","5727","7"
"28052","5727","8"
"28053","5727","9"
"28054","5727","2"
"28055","5727","10"
"28056","5727","11"
"28057","5727","12"
"28058","5727","3"
"28059","5727","13"
"28060","5727","14"
"28061","5727","4"
"28062","5727","15"
"28063","5727","5"
"28065","5728","6"
"28066","5728","7"
"28067","5728","8"
"28068","5728","9"
"28069","5728","10"
"28070","5728","11"
"28071","5728","12"
"28072","5728","13"
"28073","5728","14"
"28074","5728","4"
"28075","5728","15"
"28076","5728","5"
"28078","5730","1"
"28079","5730","6"
"28080","5730","7"
"28081","5730","8"
"28082","5730","9"
"28094","5732","3"
"28096","5733","11"
"28097","5733","3"
"28098","5733","13"
"28099","5733","14"
"28100","5733","4"
"28101","5733","15"
"28102","5733","5"
"28104","4570","1"
"28105","4570","6"
"28106","4570","7"
"28107","4570","8"
"28108","4570","9"
"28109","4570","2"
"28110","4570","10"
"28111","4570","11"
"28112","4570","12"
"28113","4570","3"
"28114","4570","13"
"28115","4570","14"
"28116","4570","4"
"28117","4570","15"
"28118","4570","5"
"28120","5736","1"
"28121","5736","6"
"28122","5736","7"
"28123","5736","8"
"28124","5736","9"
"28125","5736","2"
"28126","5736","10"
"28127","5736","11"
"28128","5736","12"
"28129","5736","3"
"28130","5736","13"
"28131","5736","14"
"28132","5736","4"
"28133","5736","15"
"28134","5736","5"
"28136","3669","2"
"28137","3669","4"
"28138","5116","13"
"28139","5740","1"
"28140","5742","7"
"28141","5742","12"
"28142","5742","3"
"28143","5742","13"
"28144","5742","14"
"28145","5742","4"
"28146","5742","15"
"28147","5742","5"
"28149","5748","2"
"28150","5748","10"
"28151","5748","11"
"28152","5748","12"
"28153","5748","3"
"28154","5748","13"
"28155","5748","14"
"28156","5748","4"
"28157","5748","15"
"28158","5748","5"
"28160","5752","1"
"28161","5752","6"
"28162","5752","7"
"28163","5752","8"
"28164","5752","9"
"28165","5752","2"
"28166","5752","10"
"28167","5752","11"
"28168","5752","12"
"28169","5752","3"
"28170","5752","13"
"28171","5752","14"
"28172","5752","4"
"28173","5752","15"
"28174","5752","5"
"28176","5756","1"
"28177","5756","6"
"28178","5756","7"
"28179","5756","8"
"28180","5756","9"
"28181","5756","2"
"28182","5756","10"
"28183","5756","11"
"28184","5756","12"
"28185","5756","3"
"28186","5756","13"
"28187","5756","14"
"28188","5756","4"
"28189","5756","15"
"28190","5756","5"
"28192","4366","7"
"28193","4366","8"
"28194","4366","9"
"28195","4366","3"
"28196","4366","13"
"28197","4366","14"
"28198","4366","4"
"28199","4366","15"
"28200","4366","5"
"28202","5757","1"
"28203","5757","6"
"28204","5757","7"
"28205","5757","8"
"28206","5757","9"
"28214","5757","4"
"28215","5757","15"
"28216","5757","5"
"28218","5758","2"
"28219","5758","10"
"28220","5758","11"
"28221","5758","12"
"28222","5758","3"
"28223","5758","13"
"28224","5758","14"
"28225","5758","4"
"28226","5758","15"
"28227","5758","5"
"28229","5759","6"
"28230","5759","7"
"28231","5759","8"
"28232","5759","9"
"28233","5759","2"
"28234","5759","10"
"28235","5759","11"
"28236","5759","12"
"28237","5759","13"
"28238","5759","14"
"28239","5759","4"
"28240","5759","15"
"28241","5759","5"
"28243","5760","1"
"28244","5760","8"
"28245","5760","4"
"28246","5762","1"
"28247","5762","6"
"28248","5762","7"
"28249","5762","8"
"28250","5762","9"
